Supplier_Daily_Inventory_ID,Supplier_ID,Purchased_Material_ID,Inventory_Qty,Inventory_Date
SDII000556,SID0002,MID0020,350,2025/07/09
SDII000557,SID0002,MID0020,328,2025/07/10
SDII000558,SID0002,MID0020,309,2025/07/11
SDII000559,SID0002,MID0020,309,2025/07/12
SDII000560,SID0002,MID0020,309,2025/07/13
SDII000561,SID0002,MID0020,309,2025/07/14
SDII000562,SID0002,MID0020,309,2025/07/15
SDII000563,SID0002,MID0020,309,2025/07/16
SDII000564,SID0002,MID0020,309,2025/07/17
SDII000565,SID0002,MID0020,309,2025/07/18
SDII000566,SID0002,MID0020,278,2025/07/19
SDII000567,SID0002,MID0020,458,2025/07/20
SDII000568,SID0002,MID0020,458,2025/07/21
SDII000569,SID0002,MID0020,419,2025/07/22
SDII000570,SID0002,MID0020,382,2025/07/23
SDII000571,SID0002,MID0020,355,2025/07/24
SDII000572,SID0002,MID0020,355,2025/07/25
SDII000573,SID0002,MID0020,355,2025/07/26
SDII000574,SID0002,MID0020,355,2025/07/27
SDII000575,SID0002,MID0020,355,2025/07/28
SDII000576,SID0002,MID0020,355,2025/07/29
SDII000577,SID0002,MID0020,355,2025/07/30
SDII000578,SID0002,MID0020,355,2025/07/31
SDII000579,SID0002,MID0020,355,2025/08/01
SDII000580,SID0002,MID0020,355,2025/08/02
SDII000581,SID0002,MID0020,355,2025/08/03
SDII000582,SID0002,MID0020,355,2025/08/04
SDII000583,SID0002,MID0020,269,2025/08/05
SDII000584,SID0002,MID0020,251,2025/08/06
SDII000585,SID0002,MID0020,221,2025/08/07
SDII000586,SID0002,MID0020,221,2025/08/08
SDII000587,SID0002,MID0020,221,2025/08/09
SDII000588,SID0002,MID0020,221,2025/08/10
SDII000589,SID0002,MID0020,221,2025/08/11
SDII000590,SID0002,MID0020,221,2025/08/12
SDII000591,SID0002,MID0020,221,2025/08/13
SDII000592,SID0002,MID0020,221,2025/08/14
SDII000593,SID0002,MID0020,221,2025/08/15
SDII000594,SID0002,MID0020,221,2025/08/16
SDII000595,SID0002,MID0020,221,2025/08/17
SDII000596,SID0002,MID0020,221,2025/08/18
SDII000597,SID0002,MID0020,221,2025/08/19
SDII000598,SID0002,MID0020,221,2025/08/20
SDII000599,SID0002,MID0020,221,2025/08/21
SDII000600,SID0002,MID0020,221,2025/08/22
SDII000601,SID0002,MID0020,421,2025/08/23
SDII000602,SID0002,MID0020,421,2025/08/24
SDII000603,SID0002,MID0020,421,2025/08/25
SDII000604,SID0002,MID0020,415,2025/08/26
SDII000605,SID0002,MID0020,405,2025/08/27
SDII000606,SID0002,MID0020,384,2025/08/28
SDII000607,SID0002,MID0020,335,2025/08/29
SDII000608,SID0002,MID0020,274,2025/08/30
SDII000609,SID0002,MID0020,274,2025/08/31
SDII000610,SID0002,MID0020,274,2025/09/01
SDII000611,SID0002,MID0020,274,2025/09/02
SDII000612,SID0002,MID0020,274,2025/09/03
SDII000613,SID0002,MID0020,274,2025/09/04
SDII000614,SID0002,MID0020,274,2025/09/05
SDII000615,SID0002,MID0020,274,2025/09/06
SDII000616,SID0002,MID0020,274,2025/09/07
SDII000617,SID0002,MID0020,608,2025/09/08
SDII000618,SID0002,MID0020,608,2025/09/09
SDII000619,SID0002,MID0020,598,2025/09/10
SDII000620,SID0002,MID0020,547,2025/09/11
SDII000621,SID0002,MID0020,489,2025/09/12
SDII000622,SID0002,MID0020,455,2025/09/13
SDII000623,SID0002,MID0020,455,2025/09/14
SDII000624,SID0002,MID0020,455,2025/09/15
SDII000625,SID0002,MID0020,455,2025/09/16
SDII000626,SID0002,MID0020,455,2025/09/17
SDII000627,SID0002,MID0020,455,2025/09/18
SDII000628,SID0002,MID0020,455,2025/09/19
SDII000629,SID0002,MID0020,455,2025/09/20
SDII000630,SID0002,MID0020,455,2025/09/21
SDII000631,SID0002,MID0020,455,2025/09/22
SDII000632,SID0002,MID0020,455,2025/09/23
SDII000633,SID0002,MID0020,455,2025/09/24
SDII000634,SID0002,MID0020,297,2025/09/25
SDII000635,SID0002,MID0020,282,2025/09/26
SDII000636,SID0002,MID0020,282,2025/09/27
SDII000637,SID0002,MID0020,282,2025/09/28
SDII000638,SID0002,MID0020,282,2025/09/29
SDII000639,SID0002,MID0020,282,2025/09/30
SDII000640,SID0002,MID0020,282,2025/10/01
SDII000641,SID0002,MID0020,282,2025/10/02
SDII000642,SID0002,MID0020,282,2025/10/03
SDII000643,SID0002,MID0020,282,2025/10/04
SDII000644,SID0002,MID0020,282,2025/10/05
SDII000645,SID0002,MID0020,282,2025/10/06
SDII000646,SID0002,MID0020,282,2025/10/07
SDII000647,SID0002,MID0020,282,2025/10/08
SDII000648,SID0002,MID0020,282,2025/10/09
SDII000649,SID0002,MID0020,649,2025/10/10
SDII000650,SID0002,MID0020,581,2025/10/11
SDII000651,SID0002,MID0020,581,2025/10/12
SDII000652,SID0002,MID0020,581,2025/10/13
SDII000653,SID0002,MID0020,529,2025/10/14
SDII000654,SID0002,MID0020,525,2025/10/15
SDII000655,SID0002,MID0020,525,2025/10/16
SDII000656,SID0002,MID0020,525,2025/10/17
SDII000657,SID0002,MID0020,525,2025/10/18
SDII000658,SID0002,MID0020,525,2025/10/19
SDII000659,SID0002,MID0020,525,2025/10/20
SDII000660,SID0002,MID0020,525,2025/10/21
SDII000661,SID0002,MID0020,525,2025/10/22
SDII000662,SID0002,MID0020,493,2025/10/23
SDII000663,SID0002,MID0020,463,2025/10/24
SDII000664,SID0002,MID0020,457,2025/10/25
SDII000665,SID0002,MID0020,457,2025/10/26
SDII000666,SID0002,MID0020,457,2025/10/27
SDII000667,SID0002,MID0020,398,2025/10/28
SDII000668,SID0002,MID0020,355,2025/10/29
SDII000669,SID0002,MID0020,355,2025/10/30
SDII000670,SID0002,MID0020,355,2025/10/31
SDII000671,SID0002,MID0020,355,2025/11/01
SDII000672,SID0002,MID0020,355,2025/11/02
SDII000673,SID0002,MID0020,355,2025/11/03
SDII000674,SID0002,MID0020,355,2025/11/04
SDII000675,SID0002,MID0020,355,2025/11/05
SDII000676,SID0002,MID0020,260,2025/11/06
SDII000677,SID0002,MID0020,250,2025/11/07
SDII000678,SID0002,MID0020,249,2025/11/08
SDII000679,SID0002,MID0020,249,2025/11/09
SDII000680,SID0002,MID0020,249,2025/11/10
SDII000681,SID0002,MID0020,217,2025/11/11
SDII000682,SID0002,MID0020,193,2025/11/12
SDII000683,SID0002,MID0020,193,2025/11/13
SDII000684,SID0002,MID0020,193,2025/11/14
SDII000685,SID0002,MID0020,193,2025/11/15
SDII000686,SID0002,MID0020,460,2025/11/16
SDII000687,SID0002,MID0020,460,2025/11/17
SDII000688,SID0002,MID0020,460,2025/11/18
SDII000689,SID0002,MID0020,460,2025/11/19
SDII000690,SID0002,MID0020,460,2025/11/20
SDII000691,SID0002,MID0020,460,2025/11/21
SDII000692,SID0002,MID0020,460,2025/11/22
SDII000693,SID0002,MID0020,460,2025/11/23
SDII000694,SID0002,MID0020,460,2025/11/24
SDII000695,SID0002,MID0020,431,2025/11/25
SDII000696,SID0002,MID0020,387,2025/11/26
SDII000697,SID0002,MID0020,344,2025/11/27
SDII000698,SID0002,MID0020,312,2025/11/28
SDII000699,SID0002,MID0020,312,2025/11/29
SDII000700,SID0002,MID0020,312,2025/11/30
SDII000701,SID0002,MID0020,312,2025/12/01
SDII000702,SID0002,MID0020,255,2025/12/02
SDII000703,SID0002,MID0020,204,2025/12/03
SDII000704,SID0002,MID0020,153,2025/12/04
SDII000705,SID0002,MID0020,153,2025/12/05
SDII000706,SID0002,MID0020,153,2025/12/06
SDII000707,SID0002,MID0020,153,2025/12/07
SDII000708,SID0002,MID0020,153,2025/12/08
SDII000709,SID0002,MID0020,153,2025/12/09
SDII000710,SID0002,MID0020,153,2025/12/10
SDII000711,SID0002,MID0020,153,2025/12/11
SDII000712,SID0002,MID0020,153,2025/12/12
SDII000713,SID0002,MID0020,420,2025/12/13
SDII000714,SID0002,MID0020,420,2025/12/14
SDII000715,SID0002,MID0020,420,2025/12/15
SDII000716,SID0002,MID0020,420,2025/12/16
SDII000717,SID0002,MID0020,420,2025/12/17
SDII000718,SID0002,MID0020,420,2025/12/18
SDII000719,SID0002,MID0020,420,2025/12/19
SDII000720,SID0002,MID0020,382,2025/12/20
SDII000721,SID0002,MID0020,382,2025/12/21
SDII000722,SID0002,MID0020,382,2025/12/22
SDII000723,SID0002,MID0020,353,2025/12/23
SDII000724,SID0002,MID0020,319,2025/12/24
SDII000725,SID0002,MID0020,288,2025/12/25
SDII000726,SID0002,MID0020,248,2025/12/26
SDII000727,SID0002,MID0020,248,2025/12/27
SDII000728,SID0002,MID0020,248,2025/12/28
SDII000729,SID0002,MID0020,248,2025/12/29
SDII000730,SID0002,MID0020,248,2025/12/30
SDII000731,SID0002,MID0020,248,2025/12/31
SDII000732,SID0002,MID0020,248,2026/01/01
SDII000733,SID0002,MID0025,147,2025/01/01
SDII000734,SID0002,MID0025,143,2025/01/02
SDII000735,SID0002,MID0025,124,2025/01/03
SDII000736,SID0002,MID0025,103,2025/01/04
SDII000737,SID0002,MID0025,103,2025/01/05
SDII000738,SID0002,MID0025,103,2025/01/06
SDII000739,SID0002,MID0025,79,2025/01/07
SDII000740,SID0002,MID0025,51,2025/01/08
SDII000741,SID0002,MID0025,24,2025/01/09
SDII000742,SID0002,MID0025,24,2025/01/10
SDII000743,SID0002,MID0025,24,2025/01/11
SDII000744,SID0002,MID0025,388,2025/01/12
SDII000745,SID0002,MID0025,388,2025/01/13
SDII000746,SID0002,MID0025,388,2025/01/14
SDII000747,SID0002,MID0025,388,2025/01/15
SDII000748,SID0002,MID0025,364,2025/01/16
SDII000749,SID0002,MID0025,351,2025/01/17
SDII000750,SID0002,MID0025,318,2025/01/18
SDII000751,SID0002,MID0025,318,2025/01/19
SDII000752,SID0002,MID0025,318,2025/01/20
SDII000753,SID0002,MID0025,318,2025/01/21
SDII000754,SID0002,MID0025,315,2025/01/22
SDII000755,SID0002,MID0025,284,2025/01/23
SDII000756,SID0002,MID0025,272,2025/01/24
SDII000757,SID0002,MID0025,240,2025/01/25
SDII000758,SID0002,MID0025,240,2025/01/26
SDII000759,SID0002,MID0025,240,2025/01/27
SDII000760,SID0002,MID0025,199,2025/01/28
SDII000761,SID0002,MID0025,189,2025/01/29
SDII000762,SID0002,MID0025,186,2025/01/30
SDII000763,SID0002,MID0025,169,2025/01/31
SDII000764,SID0002,MID0025,165,2025/02/01
SDII000765,SID0002,MID0025,347,2025/02/02
SDII000766,SID0002,MID0025,347,2025/02/03
SDII000767,SID0002,MID0025,340,2025/02/04
SDII000768,SID0002,MID0025,291,2025/02/05
SDII000769,SID0002,MID0025,258,2025/02/06
SDII000770,SID0002,MID0025,257,2025/02/07
SDII000771,SID0002,MID0025,257,2025/02/08
SDII000772,SID0002,MID0025,257,2025/02/09
SDII000773,SID0002,MID0025,257,2025/02/10
SDII000774,SID0002,MID0025,257,2025/02/11
SDII000775,SID0002,MID0025,257,2025/02/12
SDII000776,SID0002,MID0025,257,2025/02/13
SDII000777,SID0002,MID0025,229,2025/02/14
SDII000778,SID0002,MID0025,166,2025/02/15
SDII000779,SID0002,MID0025,166,2025/02/16
SDII000780,SID0002,MID0025,166,2025/02/17
SDII000781,SID0002,MID0025,139,2025/02/18
SDII000782,SID0002,MID0025,359,2025/02/19
SDII000783,SID0002,MID0025,341,2025/02/20
SDII000784,SID0002,MID0025,330,2025/02/21
SDII000785,SID0002,MID0025,330,2025/02/22
SDII000786,SID0002,MID0025,330,2025/02/23
SDII000787,SID0002,MID0025,330,2025/02/24
SDII000788,SID0002,MID0025,315,2025/02/25
SDII000789,SID0002,MID0025,301,2025/02/26
SDII000790,SID0002,MID0025,283,2025/02/27
SDII000791,SID0002,MID0025,268,2025/02/28
SDII000792,SID0002,MID0025,254,2025/03/01
SDII000793,SID0002,MID0025,254,2025/03/02
SDII000794,SID0002,MID0025,254,2025/03/03
SDII000795,SID0002,MID0025,249,2025/03/04
SDII000796,SID0002,MID0025,240,2025/03/05
SDII000797,SID0002,MID0025,219,2025/03/06
SDII000798,SID0002,MID0025,198,2025/03/07
SDII000799,SID0002,MID0025,179,2025/03/08
SDII000800,SID0002,MID0025,179,2025/03/09
SDII000801,SID0002,MID0025,361,2025/03/10
SDII000802,SID0002,MID0025,328,2025/03/11
SDII000803,SID0002,MID0025,314,2025/03/12
SDII000804,SID0002,MID0025,267,2025/03/13
SDII000805,SID0002,MID0025,267,2025/03/14
SDII000806,SID0002,MID0025,267,2025/03/15
SDII000807,SID0002,MID0025,267,2025/03/16
SDII000808,SID0002,MID0025,267,2025/03/17
SDII000809,SID0002,MID0025,267,2025/03/18
SDII000810,SID0002,MID0025,267,2025/03/19
SDII000811,SID0002,MID0025,226,2025/03/20
SDII000812,SID0002,MID0025,189,2025/03/21
SDII000813,SID0002,MID0025,189,2025/03/22
SDII000814,SID0002,MID0025,189,2025/03/23
SDII000815,SID0002,MID0025,371,2025/03/24
SDII000816,SID0002,MID0025,371,2025/03/25
SDII000817,SID0002,MID0025,355,2025/03/26
SDII000818,SID0002,MID0025,327,2025/03/27
SDII000819,SID0002,MID0025,321,2025/03/28
SDII000820,SID0002,MID0025,297,2025/03/29
SDII000821,SID0002,MID0025,297,2025/03/30
SDII000822,SID0002,MID0025,297,2025/03/31
SDII000823,SID0002,MID0025,297,2025/04/01
SDII000824,SID0002,MID0025,278,2025/04/02
SDII000825,SID0002,MID0025,254,2025/04/03
SDII000826,SID0002,MID0025,231,2025/04/04
SDII000827,SID0002,MID0025,218,2025/04/05
SDII000828,SID0002,MID0025,218,2025/04/06
SDII000829,SID0002,MID0025,218,2025/04/07
SDII000830,SID0002,MID0025,218,2025/04/08
SDII000831,SID0002,MID0025,179,2025/04/09
SDII000832,SID0002,MID0025,159,2025/04/10
SDII000833,SID0002,MID0025,333,2025/04/11
SDII000834,SID0002,MID0025,312,2025/04/12
SDII000835,SID0002,MID0025,312,2025/04/13
SDII000836,SID0002,MID0025,312,2025/04/14
SDII000837,SID0002,MID0025,303,2025/04/15
SDII000838,SID0002,MID0025,277,2025/04/16
SDII000839,SID0002,MID0025,234,2025/04/17
SDII000840,SID0002,MID0025,234,2025/04/18
SDII000841,SID0002,MID0025,234,2025/04/19
SDII000842,SID0002,MID0025,234,2025/04/20
SDII000843,SID0002,MID0025,234,2025/04/21
SDII000844,SID0002,MID0025,234,2025/04/22
SDII000845,SID0002,MID0025,234,2025/04/23
SDII000846,SID0002,MID0025,199,2025/04/24
SDII000847,SID0002,MID0025,349,2025/04/25
SDII000848,SID0002,MID0025,332,2025/04/26
SDII000849,SID0002,MID0025,332,2025/04/27
SDII000850,SID0002,MID0025,332,2025/04/28
SDII000851,SID0002,MID0025,332,2025/04/29
SDII000852,SID0002,MID0025,332,2025/04/30
SDII000853,SID0002,MID0025,283,2025/05/01
SDII000854,SID0002,MID0025,274,2025/05/02
SDII000855,SID0002,MID0025,248,2025/05/03
SDII000856,SID0002,MID0025,248,2025/05/04
SDII000857,SID0002,MID0025,248,2025/05/05
SDII000858,SID0002,MID0025,212,2025/05/06
SDII000859,SID0002,MID0025,163,2025/05/07
SDII000860,SID0002,MID0025,345,2025/05/08
SDII000861,SID0002,MID0025,345,2025/05/09
SDII000862,SID0002,MID0025,345,2025/05/10
SDII000863,SID0002,MID0025,345,2025/05/11
SDII000864,SID0002,MID0025,345,2025/05/12
SDII000865,SID0002,MID0025,316,2025/05/13
SDII000866,SID0002,MID0025,307,2025/05/14
SDII000867,SID0002,MID0025,279,2025/05/15
SDII000868,SID0002,MID0025,258,2025/05/16
SDII000869,SID0002,MID0025,258,2025/05/17
SDII000870,SID0002,MID0025,258,2025/05/18
SDII000871,SID0002,MID0025,258,2025/05/19
SDII000872,SID0002,MID0025,231,2025/05/20
SDII000873,SID0002,MID0025,213,2025/05/21
SDII000874,SID0002,MID0025,205,2025/05/22
SDII000875,SID0002,MID0025,186,2025/05/23
SDII000876,SID0002,MID0025,186,2025/05/24
SDII000877,SID0002,MID0025,186,2025/05/25
SDII000878,SID0002,MID0025,186,2025/05/26
SDII000879,SID0002,MID0025,181,2025/05/27
SDII000880,SID0002,MID0025,165,2025/05/28
SDII000881,SID0002,MID0025,162,2025/05/29
SDII000882,SID0002,MID0025,320,2025/05/30
SDII000883,SID0002,MID0025,296,2025/05/31
SDII000884,SID0002,MID0025,296,2025/06/01
SDII000885,SID0002,MID0025,296,2025/06/02
SDII000886,SID0002,MID0025,262,2025/06/03
SDII000887,SID0002,MID0025,238,2025/06/04
SDII000888,SID0002,MID0025,233,2025/06/05
SDII000889,SID0002,MID0025,229,2025/06/06
SDII000890,SID0002,MID0025,229,2025/06/07
SDII000891,SID0002,MID0025,229,2025/06/08
SDII000892,SID0002,MID0025,229,2025/06/09
SDII000893,SID0002,MID0025,229,2025/06/10
SDII000894,SID0002,MID0025,223,2025/06/11
SDII000895,SID0002,MID0025,195,2025/06/12
SDII000896,SID0002,MID0025,342,2025/06/13
SDII000897,SID0002,MID0025,333,2025/06/14
SDII000898,SID0002,MID0025,333,2025/06/15
SDII000899,SID0002,MID0025,333,2025/06/16
SDII000900,SID0002,MID0025,333,2025/06/17
SDII000901,SID0002,MID0025,317,2025/06/18
SDII000902,SID0002,MID0025,309,2025/06/19
SDII000903,SID0002,MID0025,268,2025/06/20
SDII000904,SID0002,MID0025,261,2025/06/21
SDII000905,SID0002,MID0025,261,2025/06/22
SDII000906,SID0002,MID0025,261,2025/06/23
SDII000907,SID0002,MID0025,261,2025/06/24
SDII000908,SID0002,MID0025,248,2025/06/25
SDII000909,SID0002,MID0025,229,2025/06/26
SDII000910,SID0002,MID0025,218,2025/06/27
SDII000911,SID0002,MID0025,194,2025/06/28
SDII000912,SID0002,MID0025,376,2025/06/29
SDII000913,SID0002,MID0025,376,2025/06/30
SDII000914,SID0002,MID0025,363,2025/07/01
SDII000915,SID0002,MID0025,344,2025/07/02
SDII000916,SID0002,MID0025,322,2025/07/03
SDII000917,SID0002,MID0025,307,2025/07/04
SDII000918,SID0002,MID0025,299,2025/07/05
SDII000919,SID0002,MID0025,299,2025/07/06
SDII000920,SID0002,MID0025,299,2025/07/07
SDII000921,SID0002,MID0025,297,2025/07/08
SDII000922,SID0002,MID0025,257,2025/07/09
SDII000923,SID0002,MID0025,236,2025/07/10
SDII000924,SID0002,MID0025,233,2025/07/11
SDII000925,SID0002,MID0025,225,2025/07/12
SDII000926,SID0002,MID0025,225,2025/07/13
SDII000927,SID0002,MID0025,225,2025/07/14
SDII000928,SID0002,MID0025,208,2025/07/15
SDII000929,SID0002,MID0025,194,2025/07/16
SDII000930,SID0002,MID0025,188,2025/07/17
SDII000931,SID0002,MID0025,165,2025/07/18
SDII000932,SID0002,MID0025,165,2025/07/19
SDII000933,SID0002,MID0025,165,2025/07/20
SDII000934,SID0002,MID0025,165,2025/07/21
SDII000935,SID0002,MID0025,325,2025/07/22
SDII000936,SID0002,MID0025,323,2025/07/23
SDII000937,SID0002,MID0025,306,2025/07/24
SDII000938,SID0002,MID0025,291,2025/07/25
SDII000939,SID0002,MID0025,274,2025/07/26
SDII000940,SID0002,MID0025,274,2025/07/27
SDII000941,SID0002,MID0025,274,2025/07/28
SDII000942,SID0002,MID0025,274,2025/07/29
SDII000943,SID0002,MID0025,267,2025/07/30
SDII000944,SID0002,MID0025,257,2025/07/31
SDII000945,SID0002,MID0025,236,2025/08/01
SDII000946,SID0002,MID0025,214,2025/08/02
SDII000947,SID0002,MID0025,214,2025/08/03
SDII000948,SID0002,MID0025,214,2025/08/04
SDII000949,SID0002,MID0025,187,2025/08/05
SDII000950,SID0002,MID0025,186,2025/08/06
SDII000951,SID0002,MID0025,181,2025/08/07
SDII000952,SID0002,MID0025,156,2025/08/08
SDII000953,SID0002,MID0025,156,2025/08/09
SDII000954,SID0002,MID0025,156,2025/08/10
SDII000955,SID0002,MID0025,156,2025/08/11
SDII000956,SID0002,MID0025,338,2025/08/12
SDII000957,SID0002,MID0025,336,2025/08/13
SDII000958,SID0002,MID0025,314,2025/08/14
SDII000959,SID0002,MID0025,279,2025/08/15
SDII000960,SID0002,MID0025,279,2025/08/16
SDII000961,SID0002,MID0025,279,2025/08/17
SDII000962,SID0002,MID0025,279,2025/08/18
SDII000963,SID0002,MID0025,279,2025/08/19
SDII000964,SID0002,MID0025,279,2025/08/20
SDII000965,SID0002,MID0025,260,2025/08/21
SDII000966,SID0002,MID0025,230,2025/08/22
SDII000967,SID0002,MID0025,219,2025/08/23
SDII000968,SID0002,MID0025,219,2025/08/24
SDII000969,SID0002,MID0025,219,2025/08/25
SDII000970,SID0002,MID0025,214,2025/08/26
SDII000971,SID0002,MID0025,194,2025/08/27
SDII000972,SID0002,MID0025,187,2025/08/28
SDII000973,SID0002,MID0025,155,2025/08/29
SDII000974,SID0002,MID0025,155,2025/08/30
SDII000975,SID0002,MID0025,155,2025/08/31
SDII000976,SID0002,MID0025,155,2025/09/01
SDII000977,SID0002,MID0025,155,2025/09/02
SDII000978,SID0002,MID0025,155,2025/09/03
SDII000979,SID0002,MID0025,321,2025/09/04
SDII000980,SID0002,MID0025,276,2025/09/05
SDII000981,SID0002,MID0025,276,2025/09/06
SDII000982,SID0002,MID0025,276,2025/09/07
SDII000983,SID0002,MID0025,276,2025/09/08
SDII000984,SID0002,MID0025,265,2025/09/09
SDII000985,SID0002,MID0025,243,2025/09/10
SDII000986,SID0002,MID0025,236,2025/09/11
SDII000987,SID0002,MID0025,220,2025/09/12
SDII000988,SID0002,MID0025,213,2025/09/13
SDII000989,SID0002,MID0025,213,2025/09/14
SDII000990,SID0002,MID0025,213,2025/09/15
SDII000991,SID0002,MID0025,175,2025/09/16
SDII000992,SID0002,MID0025,161,2025/09/17
SDII000993,SID0002,MID0025,154,2025/09/18
SDII000994,SID0002,MID0025,154,2025/09/19
SDII000995,SID0002,MID0025,276,2025/09/20
SDII000996,SID0002,MID0025,276,2025/09/21
SDII000997,SID0002,MID0025,276,2025/09/22
SDII000998,SID0002,MID0025,247,2025/09/23
SDII000999,SID0002,MID0025,240,2025/09/24
SDII001000,SID0002,MID0025,232,2025/09/25
SDII001001,SID0002,MID0025,215,2025/09/26
SDII001002,SID0002,MID0025,215,2025/09/27
SDII001003,SID0002,MID0025,215,2025/09/28
SDII001004,SID0002,MID0025,215,2025/09/29
SDII001005,SID0002,MID0025,215,2025/09/30
SDII001006,SID0002,MID0025,212,2025/10/01
SDII001007,SID0002,MID0025,153,2025/10/02
SDII001008,SID0002,MID0025,153,2025/10/03
SDII001009,SID0002,MID0025,153,2025/10/04
SDII001010,SID0002,MID0025,153,2025/10/05
SDII001011,SID0002,MID0025,153,2025/10/06
SDII001012,SID0002,MID0025,330,2025/10/07
SDII001013,SID0002,MID0025,306,2025/10/08
SDII001014,SID0002,MID0025,284,2025/10/09
SDII001015,SID0002,MID0025,277,2025/10/10
SDII001016,SID0002,MID0025,277,2025/10/11
SDII001017,SID0002,MID0025,277,2025/10/12
SDII001018,SID0002,MID0025,277,2025/10/13
SDII001019,SID0002,MID0025,277,2025/10/14
SDII001020,SID0002,MID0025,277,2025/10/15
SDII001021,SID0002,MID0025,256,2025/10/16
SDII001022,SID0002,MID0025,240,2025/10/17
SDII001023,SID0002,MID0025,219,2025/10/18
SDII001024,SID0002,MID0025,219,2025/10/19
SDII001025,SID0002,MID0025,219,2025/10/20
SDII001026,SID0002,MID0025,204,2025/10/21
SDII001027,SID0002,MID0025,184,2025/10/22
SDII001028,SID0002,MID0025,183,2025/10/23
SDII001029,SID0002,MID0025,159,2025/10/24
SDII001030,SID0002,MID0025,159,2025/10/25
SDII001031,SID0002,MID0025,159,2025/10/26
SDII001032,SID0002,MID0025,159,2025/10/27
SDII001033,SID0002,MID0025,154,2025/10/28
SDII001034,SID0002,MID0025,145,2025/10/29
SDII001035,SID0002,MID0025,296,2025/10/30
SDII001036,SID0002,MID0025,280,2025/10/31
SDII001037,SID0002,MID0025,280,2025/11/01
SDII001038,SID0002,MID0025,280,2025/11/02
SDII001039,SID0002,MID0025,280,2025/11/03
SDII001040,SID0002,MID0025,280,2025/11/04
SDII001041,SID0002,MID0025,280,2025/11/05
SDII001042,SID0002,MID0025,224,2025/11/06
SDII001043,SID0002,MID0025,218,2025/11/07
SDII001044,SID0002,MID0025,218,2025/11/08
SDII001045,SID0002,MID0025,218,2025/11/09
SDII001046,SID0002,MID0025,218,2025/11/10
SDII001047,SID0002,MID0025,199,2025/11/11
SDII001048,SID0002,MID0025,178,2025/11/12
SDII001049,SID0002,MID0025,164,2025/11/13
SDII001050,SID0002,MID0025,158,2025/11/14
SDII001051,SID0002,MID0025,158,2025/11/15
SDII001052,SID0002,MID0025,340,2025/11/16
SDII001053,SID0002,MID0025,340,2025/11/17
SDII001054,SID0002,MID0025,332,2025/11/18
SDII001055,SID0002,MID0025,309,2025/11/19
SDII001056,SID0002,MID0025,270,2025/11/20
SDII001057,SID0002,MID0025,270,2025/11/21
SDII001058,SID0002,MID0025,270,2025/11/22
SDII001059,SID0002,MID0025,270,2025/11/23
SDII001060,SID0002,MID0025,270,2025/11/24
SDII001061,SID0002,MID0025,270,2025/11/25
SDII001062,SID0002,MID0025,270,2025/11/26
SDII001063,SID0002,MID0025,253,2025/11/27
SDII001064,SID0002,MID0025,235,2025/11/28
SDII001065,SID0002,MID0025,209,2025/11/29
SDII001066,SID0002,MID0025,209,2025/11/30
SDII001067,SID0002,MID0025,209,2025/12/01
SDII001068,SID0002,MID0025,391,2025/12/02
SDII001069,SID0002,MID0025,391,2025/12/03
SDII001070,SID0002,MID0025,391,2025/12/04
SDII001071,SID0002,MID0025,355,2025/12/05
