Order_ID,Purchasing_Supplier_ID,Purchased_Material_ID,Supplying_Supplier_ID,Theoretical_Capacity,Purchase_Quantity,Material_Unit_Price,Order_Amount,Order_Create_Date,Order_Delivery_Date,Promised_Delivery_Date,Defective_Quantity,Incoming_Total_Qty,Material_Inspection_Indicator,Actual_Settlement_Amount,Is_Qualified_Supplier,Is_Returned,Is_Delayed,Delayed_Delivery_Cost
OID0710,SID0020,MID0014,SID0006,739,168,203.86,34248.48,2025/09/26,2025/10/18,2025/10/16,0,170,229.7395,34656.2,1,0,1,142.7
OID0711,SID0011,MID0001,SID0001,928,108,4.86,524.88,2025/09/29,2025/10/06,2025/10/06,0,110,440.0969,534.6,0,0,0,0
OID0712,SID0007,MID0017,SID0012,582,444,7.16,3179.04,2025/09/29,2025/10/09,2025/10/06,0,449,202.0489,3214.84,1,0,1,7.52
OID0713,SID0015,MID0007,SID0003,2351,2268,14.38,32613.84,2025/09/29,2025/10/21,2025/10/20,95,2196,128.0539,31578.48,1,1,1,5.03
OID0714,SID0006,MID0010,SID0005,1172,170,15.67,2663.9,2025/09/30,2025/10/10,2025/10/06,0,172,334.9109,2695.24,0,0,1,21.94
OID0715,SID0021,MID0004,SID0010,1408,175,1.95,341.25,2025/09/30,2025/10/10,2025/10/06,20,157,392.5609,306.15,0,1,1,2.73
OID0716,SID0011,MID0007,SID0014,830,352,14.28,5026.56,2025/09/30,2025/10/11,2025/10/08,0,356,321.9012,5083.68,1,0,1,14.99
OID0717,SID0018,MID0007,SID0003,1026,150,14.29,2143.5,2025/09/30,2025/10/13,2025/10/13,0,152,407.2446,2172.08,1,0,0,0
OID0718,SID0018,MID0007,SID0010,1183,150,13.64,2046.0,2025/09/30,2025/10/13,2025/10/13,0,152,147.0818,2073.28,1,0,0,0
OID0719,SID0018,MID0021,SID0011,635,189,201.95,38168.55,2025/09/30,2025/10/21,2025/10/20,0,191,431.9428,38572.45,0,0,1,70.68
OID0720,SID0011,MID0025,SID0010,1248,180,3.07,552.6,2025/10/02,2025/10/08,2025/10/08,0,182,429.274,558.74,1,0,0,0
OID0721,SID0004,MID0007,SID0003,902,520,14.3,7436.0,2025/10/02,2025/10/17,2025/10/17,0,526,415.9587,7521.8,1,0,0,0
OID0722,SID0018,MID0004,SID0014,1060,1008,1.95,1965.6,2025/10/02,2025/10/21,2025/10/22,0,1019,395.023,1987.05,1,0,0,0
OID0723,SID0004,MID0020,SID0014,751,160,5.85,936.0,2025/10/03,2025/10/08,2025/10/09,0,162,416.1336,947.7,1,0,0,0
OID0724,SID0013,MID0020,SID0014,714,360,5.85,2106.0,2025/10/03,2025/10/11,2025/10/08,0,364,419.3178,2129.4,1,0,1,6.14
OID0725,SID0011,MID0020,SID0010,1646,804,5.83,4687.32,2025/10/06,2025/10/11,2025/10/13,0,813,356.0126,4739.79,1,0,0,0
OID0726,SID0021,MID0004,SID0010,1237,350,1.95,682.5,2025/10/06,2025/10/16,2025/10/13,0,354,423.5921,690.3,1,0,1,2.05
OID0727,SID0018,MID0008,SID0016,762,72,16.45,1184.4,2025/10/06,2025/10/18,2025/10/15,8,65,447.0119,1069.25,1,1,1,17.27
OID0728,SID0018,MID0020,SID0014,1100,1000,5.83,5830.0,2025/10/06,2025/10/23,2025/10/23,0,1010,424.4107,5888.3,1,0,0,0
OID0729,SID0011,MID0008,SID0012,963,912,15.63,14254.56,2025/10/06,2025/10/24,2025/10/20,55,867,445.8287,13551.21,1,1,1,21.88
OID0730,SID0007,MID0017,SID0012,986,888,6.81,6047.28,2025/10/07,2025/10/12,2025/10/13,0,897,198.9029,6108.57,1,0,0,0
OID0731,SID0013,MID0016,SID0012,654,180,14.39,2590.2,2025/10/07,2025/10/18,2025/10/17,0,182,134.4956,2618.98,1,0,1,5.04
OID0732,SID0013,MID0016,SID0009,1121,180,13.69,2464.2,2025/10/07,2025/10/19,2025/10/17,0,182,87.9597,2491.58,1,0,1,9.58
OID0733,SID0017,MID0001,SID0001,1004,180,5.14,925.2,2025/10/07,2025/10/22,2025/10/22,0,182,422.5442,935.48,1,0,0,0
OID0734,SID0021,MID0005,SID0004,977,54,220.99,11933.46,2025/10/07,2025/10/25,2025/10/21,0,55,181.5038,12154.45,1,0,1,309.39
OID0735,SID0021,MID0005,SID0015,695,162,219.44,35549.28,2025/10/07,2025/10/25,2025/10/21,0,164,190.0344,35988.16,1,0,1,307.22
OID0736,SID0019,MID0016,SID0021,564,504,13.7,6904.8,2025/10/07,2025/10/26,2025/10/27,0,510,261.3451,6987.0,1,0,0,0
OID0737,SID0011,MID0001,SID0001,937,108,4.87,525.96,2025/10/08,2025/10/16,2025/10/14,0,110,436.9571,535.7,0,0,1,3.41
OID0738,SID0019,MID0010,SID0012,652,294,16.42,4827.48,2025/10/08,2025/10/21,2025/10/22,0,297,284.2589,4876.74,1,0,0,0
OID0739,SID0006,MID0010,SID0005,1092,170,15.59,2650.3,2025/10/09,2025/10/12,2025/10/14,0,172,383.2198,2681.48,1,0,0,0
OID0740,SID0002,MID0001,SID0001,1019,220,4.87,1071.4,2025/10/09,2025/10/19,2025/10/20,0,223,431.8331,1086.01,1,0,0,0
OID0741,SID0008,MID0022,SID0017,741,20,902.46,18049.2,2025/10/09,2025/10/26,2025/10/22,0,21,394.0815,18951.66,1,0,1,1263.44
OID0742,SID0008,MID0022,SID0021,223,100,940.47,94047.0,2025/10/09,2025/10/26,2025/10/22,0,101,394.1687,94987.47,1,0,1,1316.66
OID0743,SID0015,MID0025,SID0010,1348,216,3.08,665.28,2025/10/09,2025/10/28,2025/10/27,16,203,461.9818,625.24,1,1,1,1.08
OID0744,SID0013,MID0020,SID0014,735,360,6.13,2206.8,2025/10/13,2025/10/19,2025/10/20,0,364,416.1964,2231.32,1,0,0,0
OID0745,SID0011,MID0007,SID0014,645,352,13.63,4797.76,2025/10/13,2025/10/20,2025/10/21,0,356,140.2061,4852.28,1,0,0,0
OID0746,SID0007,MID0020,SID0014,1015,936,6.17,5775.12,2025/10/13,2025/10/26,2025/10/22,0,946,390.1769,5836.82,1,0,1,8.64
OID0747,SID0021,MID0018,SID0013,722,120,141.66,16999.2,2025/10/13,2025/10/27,2025/10/23,0,122,362.0882,17282.52,1,0,1,198.32
OID0748,SID0006,MID0020,SID0014,742,620,5.87,3639.4,2025/10/13,2025/10/31,2025/10/27,0,627,351.7079,3680.49,1,0,1,8.22
OID0749,SID0015,MID0020,SID0014,2108,1860,6.16,11457.6,2025/10/13,2025/11/01,2025/11/03,0,1879,368.7074,11574.64,1,0,0,0
OID0750,SID0021,MID0001,SID0001,1057,588,4.86,2857.68,2025/10/13,2025/11/03,2025/11/03,49,545,411.1523,2648.7,1,1,0,0
OID0751,SID0011,MID0020,SID0010,1464,804,6.13,4928.52,2025/10/14,2025/10/20,2025/10/21,89,724,350.7567,4438.12,1,1,0,0
OID0752,SID0019,MID0015,SID0007,1139,90,132.47,11922.3,2025/10/15,2025/10/21,2025/10/21,0,91,424.0924,12054.77,0,0,0,0
OID0753,SID0021,MID0004,SID0010,1302,175,1.95,341.25,2025/10/15,2025/10/22,2025/10/20,0,177,408.84,345.15,1,0,1,1.37
OID0754,SID0013,MID0016,SID0012,689,180,13.61,2449.8,2025/10/15,2025/10/27,2025/10/27,15,167,210.1066,2272.87,1,1,0,0
OID0755,SID0013,MID0016,SID0009,1175,180,14.3,2574.0,2025/10/15,2025/10/28,2025/10/27,0,182,172.8836,2602.6,0,0,1,5.01
OID0756,SID0002,MID0025,SID0010,1516,180,3.06,550.8,2025/10/15,2025/10/29,2025/10/27,0,182,412.8788,556.92,1,0,1,2.14
OID0757,SID0004,MID0020,SID0014,729,240,6.16,1478.4,2025/10/16,2025/10/25,2025/10/22,0,243,398.6568,1496.88,0,0,1,6.47
OID0758,SID0019,MID0013,SID0018,463,140,74.64,10449.6,2025/10/16,2025/10/26,2025/10/24,0,142,351.3059,10598.88,1,0,1,52.25
OID0759,SID0017,MID0018,SID0013,666,96,141.99,13631.04,2025/10/16,2025/11/07,2025/11/04,5,92,336.5636,13063.08,1,1,1,149.09
OID0760,SID0008,MID0024,SID0019,633,108,955.91,103238.28,2025/10/17,2025/10/28,2025/10/29,0,110,99.3384,105150.1,1,0,0,0
OID0761,SID0018,MID0008,SID0016,677,144,16.45,2368.8,2025/10/17,2025/10/28,2025/10/27,0,146,447.336,2401.7,1,0,1,5.76
OID0762,SID0011,MID0001,SID0001,875,108,5.14,555.12,2025/10/20,2025/10/27,2025/10/27,0,110,434.2038,565.4,1,0,0,0
OID0763,SID0007,MID0017,SID0012,1006,888,6.85,6082.8,2025/10/21,2025/10/25,2025/10/27,0,897,199.6716,6144.45,1,0,0,0
OID0764,SID0011,MID0020,SID0010,1375,804,5.87,4719.48,2025/10/21,2025/10/28,2025/10/28,0,813,407.5579,4772.31,1,0,0,0
OID0765,SID0018,MID0007,SID0010,1232,150,14.34,2151.0,2025/10/22,2025/11/02,2025/11/03,0,152,355.176,2179.68,1,0,0,0
OID0766,SID0018,MID0007,SID0003,1009,75,14.39,1079.25,2025/10/22,2025/11/03,2025/11/03,0,76,161.9841,1093.64,1,0,0,0
OID0767,SID0006,MID0010,SID0005,1067,170,15.57,2646.9,2025/10/23,2025/10/28,2025/10/28,0,172,249.4814,2678.04,1,0,0,0
OID0768,SID0006,MID0010,SID0012,682,170,16.35,2779.5,2025/10/23,2025/10/28,2025/10/28,0,172,278.9853,2812.2,1,0,0,0
OID0769,SID0019,MID0015,SID0007,1188,60,138.98,8338.8,2025/10/23,2025/10/28,2025/10/29,0,61,438.593,8477.78,1,0,0,0
OID0770,SID0011,MID0025,SID0010,1297,180,2.92,525.6,2025/10/23,2025/10/30,2025/10/29,0,182,427.2977,531.44,1,0,1,1.02
OID0771,SID0008,MID0023,SID0018,585,36,1349.86,48594.96,2025/10/23,2025/11/06,2025/11/06,3,34,22.4785,45895.24,1,1,0,0
OID0772,SID0020,MID0017,SID0009,1193,315,7.19,2264.85,2025/10/23,2025/11/11,2025/11/10,0,319,213.1566,2293.61,0,0,1,2.52
OID0773,SID0021,MID0004,SID0010,1349,175,2.04,357.0,2025/10/24,2025/11/01,2025/10/29,0,177,445.0894,361.08,1,0,1,2.14
OID0774,SID0013,MID0020,SID0014,676,360,6.14,2210.4,2025/10/26,2025/11/01,2025/10/31,0,364,398.314,2234.96,1,0,1,2.15
OID0775,SID0011,MID0007,SID0014,720,352,13.7,4822.4,2025/10/27,2025/11/04,2025/11/04,0,356,363.8204,4877.2,1,0,0,0
OID0776,SID0021,MID0018,SID0013,746,90,141.75,12757.5,2025/10/27,2025/11/05,2025/11/06,0,91,302.0185,12899.25,1,0,0,0
OID0777,SID0018,MID0020,SID0014,1075,1000,6.13,6130.0,2025/10/27,2025/11/12,2025/11/13,0,1010,359.8872,6191.3,1,0,0,0
OID0778,SID0018,MID0002,SID0002,1081,100,99.48,9948.0,2025/10/28,2025/11/19,2025/11/17,0,101,336.2209,10047.48,1,0,1,69.64
OID0779,SID0013,MID0016,SID0009,1530,360,13.69,4928.4,2025/10/29,2025/11/09,2025/11/10,14,350,137.5376,4791.5,1,1,0,0
OID0780,SID0007,MID0020,SID0014,976,936,6.16,5765.76,2025/10/29,2025/11/11,2025/11/07,47,899,378.4477,5537.84,1,1,1,8.62
OID0781,SID0006,MID0020,SID0014,802,620,6.13,3800.6,2025/10/29,2025/11/12,2025/11/10,0,627,418.3001,3843.51,0,0,1,4.29
OID0782,SID0013,MID0016,SID0012,624,180,13.62,2451.6,2025/10/29,2025/11/12,2025/11/10,14,168,201.1317,2288.16,0,1,1,9.53
OID0783,SID0004,MID0007,SID0003,1060,520,13.65,7098.0,2025/10/29,2025/11/13,2025/11/13,0,526,274.3247,7179.9,1,0,0,0
OID0784,SID0021,MID0005,SID0004,1016,54,209.28,11301.12,2025/10/29,2025/11/13,2025/11/12,0,55,241.7599,11510.4,1,0,1,73.25
OID0785,SID0021,MID0005,SID0015,704,216,219.77,47470.32,2025/10/29,2025/11/15,2025/11/12,0,219,224.2136,48129.63,0,0,1,230.76
OID0786,SID0021,MID0004,SID0010,1359,175,2.05,358.75,2025/10/30,2025/11/03,2025/11/04,0,177,384.8187,362.85,1,0,0,0
OID0787,SID0019,MID0010,SID0012,628,294,15.68,4609.92,2025/10/30,2025/11/15,2025/11/13,0,297,401.4102,4656.96,1,0,1,10.98
OID0788,SID0018,MID0004,SID0014,1059,1008,1.94,1955.52,2025/10/31,2025/11/20,2025/11/20,36,983,457.848,1907.02,1,1,0,0
OID0789,SID0002,MID0020,SID0010,1511,264,5.86,1547.04,2025/11/02,2025/11/15,2025/11/17,0,267,409.8011,1564.62,0,0,0,0
OID0790,SID0007,MID0017,SID0012,944,888,7.19,6384.72,2025/11/03,2025/11/08,2025/11/10,0,897,208.7303,6449.43,1,0,0,0
OID0791,SID0011,MID0020,SID0010,1414,804,5.85,4703.4,2025/11/03,2025/11/09,2025/11/10,0,813,336.1826,4756.05,1,0,0,0
OID0792,SID0019,MID0015,SID0007,940,60,131.48,7888.8,2025/11/03,2025/11/10,2025/11/10,4,57,464.8578,7494.36,1,1,0,0
OID0793,SID0011,MID0001,SID0001,1089,108,4.86,524.88,2025/11/03,2025/11/13,2025/11/10,0,110,431.3772,534.6,1,0,1,5.1
OID0794,SID0011,MID0008,SID0012,989,912,15.61,14236.32,2025/11/03,2025/11/18,2025/11/17,0,922,450.4172,14392.42,0,0,1,5.46
OID0795,SID0019,MID0016,SID0021,572,504,14.41,7262.64,2025/11/03,2025/11/24,2025/11/21,0,510,233.2373,7349.1,1,0,1,15.13
OID0796,SID0004,MID0020,SID0014,825,80,5.87,469.6,2025/11/04,2025/11/14,2025/11/10,6,75,425.1834,440.25,0,1,1,8.22
OID0797,SID0018,MID0007,SID0010,1459,150,14.41,2161.5,2025/11/04,2025/11/16,2025/11/17,0,152,168.8139,2190.32,0,0,0,0
OID0798,SID0018,MID0007,SID0003,1050,150,14.37,2155.5,2025/11/04,2025/11/17,2025/11/17,0,152,139.4375,2184.24,1,0,0,0
OID0799,SID0015,MID0007,SID0003,1628,1512,13.65,20638.8,2025/11/04,2025/11/24,2025/11/24,0,1528,427.2026,20857.2,1,0,0,0
OID0800,SID0017,MID0004,SID0014,697,240,2.05,492.0,2025/11/04,2025/11/24,2025/11/24,0,243,386.8324,498.15,0,0,0,0
OID0801,SID0002,MID0025,SID0010,1327,180,2.94,529.2,2025/11/05,2025/11/15,2025/11/17,0,182,441.3584,535.08,1,0,0,0
OID0802,SID0015,MID0025,SID0010,1453,216,2.92,630.72,2025/11/05,2025/11/20,2025/11/21,0,219,450.3597,639.48,1,0,0,0
OID0803,SID0018,MID0021,SID0011,827,189,191.43,36180.27,2025/11/05,2025/11/28,2025/11/25,0,191,423.2436,36563.13,1,0,1,201.0
OID0804,SID0013,MID0020,SID0014,637,360,5.86,2109.6,2025/11/06,2025/11/12,2025/11/11,0,364,361.4429,2133.04,1,0,1,2.05
OID0805,SID0021,MID0004,SID0010,1345,175,2.05,358.75,2025/11/06,2025/11/13,2025/11/11,0,177,373.7044,362.85,1,0,1,1.44
OID0806,SID0004,MID0020,SID0014,726,160,6.14,982.4,2025/11/09,2025/11/17,2025/11/17,0,162,369.44,994.68,1,0,0,0
OID0807,SID0019,MID0013,SID0018,481,140,74.95,10493.0,2025/11/10,2025/11/17,2025/11/18,17,125,401.9918,9368.75,1,1,0,0
OID0808,SID0008,MID0022,SID0017,840,20,897.48,17949.6,2025/11/10,2025/11/25,2025/11/24,2,19,393.9625,17052.12,1,1,1,314.12
OID0809,SID0008,MID0022,SID0021,234,40,901.99,36079.6,2025/11/10,2025/11/28,2025/11/24,0,41,394.4098,36981.59,0,0,1,1262.79
OID0810,SID0020,MID0011,SID0011,737,80,97.19,7775.2,2025/11/10,2025/12/05,2025/12/01,0,81,365.4,7872.39,1,0,1,136.07
OID0811,SID0011,MID0020,SID0010,1570,804,5.83,4687.32,2025/11/11,2025/11/17,2025/11/18,0,813,407.5252,4739.79,1,0,0,0
OID0812,SID0011,MID0025,SID0010,1495,180,3.08,554.4,2025/11/11,2025/11/19,2025/11/17,0,182,429.0445,560.56,0,0,1,2.16
OID0813,SID0021,MID0004,SID0010,1528,175,2.06,360.5,2025/11/11,2025/11/19,2025/11/17,0,177,407.9732,364.62,1,0,1,1.44
OID0814,SID0002,MID0001,SID0001,915,220,4.88,1073.6,2025/11/11,2025/11/27,2025/11/24,0,223,431.2683,1088.24,1,0,1,5.12
OID0815,SID0006,MID0010,SID0005,1407,170,16.33,2776.1,2025/11/12,2025/11/16,2025/11/17,0,172,282.3586,2808.76,1,0,0,0
OID0816,SID0019,MID0015,SID0007,1083,120,138.89,16666.8,2025/11/12,2025/11/17,2025/11/18,0,122,425.9525,16944.58,1,0,0,0
OID0817,SID0011,MID0007,SID0014,755,352,13.71,4825.92,2025/11/12,2025/11/24,2025/11/20,0,356,258.8213,4880.76,1,0,1,19.19
OID0818,SID0006,MID0020,SID0014,721,620,6.13,3800.6,2025/11/12,2025/11/25,2025/11/24,0,627,390.0356,3843.51,0,0,1,2.15
OID0819,SID0015,MID0020,SID0014,1991,1860,5.86,10899.6,2025/11/12,2025/11/30,2025/12/01,169,1710,331.2972,10020.6,1,1,0,0
OID0820,SID0017,MID0001,SID0001,1031,90,4.87,438.3,2025/11/12,2025/11/30,2025/11/27,6,85,440.8748,413.95,1,1,1,5.11
OID0821,SID0011,MID0001,SID0001,954,108,4.88,527.04,2025/11/13,2025/11/17,2025/11/19,0,110,445.2158,536.8,1,0,0,0
OID0822,SID0018,MID0008,SID0016,683,72,15.61,1123.92,2025/11/13,2025/11/22,2025/11/24,0,73,448.1853,1139.53,1,0,0,0
OID0823,SID0007,MID0017,SID0012,989,888,7.15,6349.2,2025/11/13,2025/11/23,2025/11/19,0,897,207.3492,6413.55,1,0,1,10.01
OID0824,SID0013,MID0016,SID0012,584,180,13.62,2451.6,2025/11/13,2025/11/24,2025/11/24,0,182,94.8381,2478.84,1,0,0,0
OID0825,SID0013,MID0016,SID0009,1417,180,14.37,2586.6,2025/11/13,2025/11/28,2025/11/24,0,182,158.6337,2615.34,0,0,1,20.12
OID0826,SID0004,MID0007,SID0003,1067,520,13.6,7072.0,2025/11/14,2025/11/29,2025/12/01,0,526,165.623,7153.6,1,0,0,0
OID0827,SID0013,MID0020,SID0014,773,360,5.83,2098.8,2025/11/17,2025/11/28,2025/11/24,41,323,418.62,1883.09,1,1,1,8.16
OID0828,SID0007,MID0020,SID0014,787,624,6.17,3850.08,2025/11/18,2025/11/26,2025/11/27,0,631,407.2367,3893.27,1,0,0,0
OID0829,SID0021,MID0004,SID0010,1474,175,2.05,358.75,2025/11/18,2025/11/28,2025/11/24,0,177,392.533,362.85,0,0,1,2.87
OID0830,SID0018,MID0008,SID0016,698,144,15.64,2252.16,2025/11/19,2025/11/29,2025/11/28,6,140,451.8288,2189.6,0,1,1,5.47
OID0831,SID0002,MID0025,SID0010,1318,180,3.07,552.6,2025/11/19,2025/12/01,2025/12/01,0,182,427.4773,558.74,1,0,0,0
OID0832,SID0019,MID0010,SID0012,673,294,15.52,4562.88,2025/11/19,2025/12/01,2025/12/03,0,297,214.7335,4609.44,1,0,0,0
OID0833,SID0008,MID0022,SID0021,248,80,899.5,71960.0,2025/11/19,2025/12/02,2025/12/02,0,81,394.4446,72859.5,1,0,0,0
OID0834,SID0008,MID0022,SID0017,775,20,939.7,18794.0,2025/11/19,2025/12/06,2025/12/02,0,21,393.8195,19733.7,1,0,1,1315.58
OID0835,SID0004,MID0020,SID0014,776,160,6.17,987.2,2025/11/20,2025/11/28,2025/11/26,0,162,394.4734,999.54,1,0,1,4.32
OID0836,SID0020,MID0003,SID0015,710,24,79.7,1912.8,2025/11/20,2025/12/06,2025/12/04,0,25,295.2677,1992.5,1,0,1,55.79
OID0837,SID0020,MID0003,SID0011,878,24,83.55,2005.2,2025/11/20,2025/12/07,2025/12/04,0,25,300.1841,2088.75,1,0,1,87.73
OID0838,SID0020,MID0014,SID0006,792,192,204.71,39304.32,2025/11/20,2025/12/09,2025/12/10,0,194,60.933,39713.74,1,0,0,0
OID0839,SID0018,MID0004,SID0014,1141,1008,2.04,2056.32,2025/11/20,2025/12/12,2025/12/10,0,1019,393.5274,2078.76,1,0,1,1.43
OID0840,SID0018,MID0021,SID0011,871,252,201.69,50825.88,2025/11/20,2025/12/12,2025/12/10,22,233,426.3998,46993.77,1,1,1,141.18
OID0841,SID0021,MID0018,SID0013,560,90,141.6,12744.0,2025/11/21,2025/11/30,2025/12/01,0,91,312.6156,12885.6,1,0,0,0
OID0842,SID0017,MID0001,SID0001,1160,135,5.13,692.55,2025/11/21,2025/12/12,2025/12/08,0,137,439.6824,702.81,0,0,1,7.18
OID0843,SID0011,MID0020,SID0010,1382,804,6.13,4928.52,2025/11/24,2025/12/03,2025/12/01,0,813,358.4396,4983.69,1,0,1,4.29
OID0844,SID0006,MID0010,SID0005,1213,170,16.45,2796.5,2025/11/24,2025/12/05,2025/12/01,0,172,404.5206,2829.4,1,0,1,23.03
OID0845,SID0002,MID0020,SID0010,1228,264,5.84,1541.76,2025/11/24,2025/12/12,2025/12/08,0,267,350.542,1559.28,1,0,1,8.18
OID0846,SID0018,MID0020,SID0014,1026,1000,5.85,5850.0,2025/11/24,2025/12/12,2025/12/11,0,1010,396.9036,5908.5,1,0,1,2.05
OID0847,SID0020,MID0003,SID0011,745,72,83.76,6030.72,2025/11/24,2025/12/12,2025/12/08,0,73,271.4224,6114.48,0,0,1,117.26
OID0848,SID0020,MID0003,SID0015,804,24,79.97,1919.28,2025/11/24,2025/12/12,2025/12/08,0,25,306.5525,1999.25,0,0,1,111.96
OID0849,SID0015,MID0007,SID0003,2431,2268,14.32,32477.76,2025/11/24,2025/12/17,2025/12/15,0,2291,241.3618,32807.12,1,0,1,10.02
OID0850,SID0011,MID0001,SID0001,1044,108,5.11,551.88,2025/11/25,2025/11/30,2025/12/01,0,110,416.1963,562.1,1,0,0,0
OID0851,SID0013,MID0016,SID0012,697,180,14.38,2588.4,2025/11/25,2025/12/04,2025/12/05,0,182,180.1101,2617.16,1,0,0,0
OID0852,SID0017,MID0005,SID0011,703,36,219.12,7888.32,2025/11/25,2025/12/05,2025/12/02,0,37,291.3288,8107.44,1,0,1,230.08
OID0853,SID0013,MID0016,SID0009,1459,180,14.4,2592.0,2025/11/25,2025/12/06,2025/12/05,0,182,88.5168,2620.8,1,0,1,5.04
OID0854,SID0018,MID0007,SID0003,912,75,13.68,1026.0,2025/11/25,2025/12/08,2025/12/08,0,76,132.4203,1039.68,1,0,0,0
OID0855,SID0018,MID0007,SID0010,1243,150,13.67,2050.5,2025/11/25,2025/12/09,2025/12/08,0,152,408.4646,2077.84,0,0,1,4.78
OID0856,SID0013,MID0020,SID0014,818,360,5.86,2109.6,2025/11/26,2025/12/04,2025/12/01,0,364,390.2853,2133.04,1,0,1,6.15
OID0857,SID0007,MID0017,SID0012,917,888,7.19,6384.72,2025/11/26,2025/12/05,2025/12/02,57,840,205.156,6039.6,1,1,1,7.55
OID0858,SID0019,MID0013,SID0018,479,140,71.54,10015.6,2025/11/26,2025/12/05,2025/12/04,0,142,419.6999,10158.68,1,0,1,25.04
OID0859,SID0021,MID0001,SID0001,1012,392,5.12,2007.04,2025/11/26,2025/12/14,2025/12/15,0,396,444.813,2027.52,1,0,0,0
OID0860,SID0021,MID0004,SID0010,1247,350,1.94,679.0,2025/11/27,2025/12/05,2025/12/02,0,354,382.2588,686.76,1,0,1,2.04
OID0861,SID0008,MID0023,SID0018,452,36,1349.51,48582.36,2025/11/27,2025/12/09,2025/12/11,5,32,43.144,43184.32,1,1,0,0
OID0862,SID0019,MID0015,SID0007,1220,60,138.55,8313.0,2025/11/28,2025/12/05,2025/12/04,0,61,450.4973,8451.55,1,0,1,48.49
OID0863,SID0011,MID0025,SID0010,1490,90,2.92,262.8,2025/11/28,2025/12/07,2025/12/04,0,91,437.1151,265.72,0,0,1,3.07
OID0864,SID0002,MID0001,SID0001,1064,220,5.15,1133.0,2025/12/01,2025/12/10,2025/12/12,25,198,440.7147,1019.7,1,1,0,0
OID0865,SID0011,MID0007,SID0014,695,352,13.71,4825.92,2025/12/01,2025/12/10,2025/12/09,0,356,187.9145,4880.76,1,0,1,4.8
OID0866,SID0011,MID0008,SID0012,735,684,15.56,10643.04,2025/12/01,2025/12/18,2025/12/15,0,691,453.2906,10751.96,1,0,1,16.34
OID0867,SID0019,MID0016,SID0021,536,504,13.63,6869.52,2025/12/01,2025/12/19,2025/12/19,0,510,87.5113,6951.3,0,0,0,0
OID0868,SID0013,MID0020,SID0014,827,360,5.87,2113.2,2025/12/02,2025/12/06,2025/12/08,0,364,358.9686,2136.68,1,0,0,0
OID0869,SID0007,MID0020,SID0014,1072,936,6.12,5728.32,2025/12/02,2025/12/09,2025/12/11,0,946,398.8484,5789.52,1,0,0,0
OID0870,SID0019,MID0015,SID0007,995,60,138.51,8310.6,2025/12/03,2025/12/07,2025/12/09,0,61,458.581,8449.11,1,0,0,0
OID0871,SID0011,MID0020,SID0010,1315,804,5.84,4695.36,2025/12/03,2025/12/11,2025/12/10,0,813,344.4266,4747.92,1,0,1,2.04
OID0872,SID0004,MID0020,SID0014,641,160,5.87,939.2,2025/12/03,2025/12/13,2025/12/09,0,162,354.276,950.94,1,0,1,8.22
OID0873,SID0017,MID0005,SID0011,740,54,220.25,11893.5,2025/12/03,2025/12/14,2025/12/10,0,55,301.9315,12113.75,1,0,1,308.35
OID0874,SID0006,MID0020,SID0014,690,620,6.17,3825.4,2025/12/04,2025/12/14,2025/12/16,0,627,378.5513,3868.59,1,0,0,0
OID0875,SID0006,MID0010,SID0005,1052,170,15.54,2641.8,2025/12/05,2025/12/14,2025/12/10,0,172,228.5421,2672.88,0,0,1,21.76
OID0876,SID0013,MID0017,SID0009,1251,32,7.21,230.72,2025/12/05,2025/12/18,2025/12/18,0,33,210.3686,237.93,1,0,0,0
OID0877,SID0011,MID0001,SID0001,1130,108,5.14,555.12,2025/12/07,2025/12/15,2025/12/15,0,110,442.1754,565.4,1,0,0,0
OID0878,SID0018,MID0008,SID0016,594,144,16.34,2352.96,2025/12/07,2025/12/19,2025/12/16,0,146,440.9211,2385.64,0,0,1,17.16
OID0879,SID0004,MID0007,SID0003,1063,520,13.7,7124.0,2025/12/07,2025/12/25,2025/12/22,31,495,161.921,6781.5,1,1,1,14.39
OID0880,SID0007,MID0017,SID0012,1020,888,6.82,6056.16,2025/12/08,2025/12/15,2025/12/15,0,897,208.7521,6117.54,1,0,0,0
OID0881,SID0021,MID0005,SID0015,616,162,219.45,35550.9,2025/12/08,2025/12/23,2025/12/22,0,164,154.9887,35989.8,0,0,1,76.81
OID0882,SID0021,MID0005,SID0004,944,54,208.51,11259.54,2025/12/08,2025/12/26,2025/12/22,5,50,179.1342,10425.5,1,1,1,291.91
OID0883,SID0015,MID0020,SID0014,1993,1860,6.16,11457.6,2025/12/08,2026/01/02,2025/12/29,0,1879,406.883,11574.64,1,0,1,8.62
OID0884,SID0011,MID0025,SID0010,1531,90,2.93,263.7,2025/12/09,2025/12/15,2025/12/15,0,91,422.107,266.63,1,0,0,0
OID0885,SID0002,MID0025,SID0010,1315,180,2.94,529.2,2025/12/09,2025/12/22,2025/12/22,0,182,459.6406,535.08,0,0,0,0
OID0886,SID0020,MID0017,SID0009,1374,252,7.15,1801.8,2025/12/09,2025/12/24,2025/12/25,0,255,200.3431,1823.25,0,0,0,0
OID0887,SID0015,MID0020,SID0014,2005,1860,5.85,10881.0,2025/12/09,2025/12/30,2025/12/29,0,1879,348.3638,10992.15,1,0,1,2.05
