Supplier_Material_Flow_Event_ID,Supplier_ID,Material_ID,Event_Date,Event_Type,Quantity_Change,Source_Type,Source_ID
SMFEID0259,SID0018,MID0004,2025/01/14,production_consumption,-96,production_run,PRUN_SID0018_MID0004_003
SMFEID0260,SID0018,MID0007,2025/01/14,production_consumption,-29,production_run,PRUN_SID0018_MID0007_003
SMFEID0261,SID0018,MID0020,2025/01/14,production_consumption,-83,production_run,PRUN_SID0018_MID0020_003
SMFEID0262,SID0019,MID0015,2025/01/14,production_consumption,-15,production_run,PRUN_SID0019_MID0015_001
SMFEID0263,SID0019,MID0016,2025/01/14,production_consumption,-45,production_run,PRUN_SID0019_MID0016_003
SMFEID0264,SID0020,MID0003,2025/01/14,external_receipt,122,order,OID0024
SMFEID0265,SID0021,MID0001,2025/01/14,production_consumption,-57,production_run,PRUN_SID0021_MID0001_003
SMFEID0266,SID0021,MID0005,2025/01/14,external_receipt,273,order,OID0025
SMFEID0267,SID0002,MID0001,2025/01/15,production_consumption,-15,production_run,PRUN_SID0002_MID0001_003
SMFEID0268,SID0002,MID0025,2025/01/15,production_consumption,-24,production_run,PRUN_SID0002_MID0025_003
SMFEID0269,SID0004,MID0007,2025/01/15,external_receipt,1016,order,OID0026
SMFEID0270,SID0004,MID0007,2025/01/15,production_consumption,-69,production_run,PRUN_SID0004_MID0007_003
SMFEID0271,SID0004,MID0020,2025/01/15,production_consumption,-8,production_run,PRUN_SID0004_MID0020_003
SMFEID0272,SID0006,MID0010,2025/01/15,production_consumption,-20,production_run,PRUN_SID0006_MID0010_003
SMFEID0273,SID0006,MID0020,2025/01/15,production_consumption,-139,production_run,PRUN_SID0006_MID0020_003
SMFEID0274,SID0007,MID0017,2025/01/15,production_consumption,-222,production_run,PRUN_SID0007_MID0017_003
SMFEID0275,SID0007,MID0020,2025/01/15,production_consumption,-41,production_run,PRUN_SID0007_MID0020_003
SMFEID0276,SID0011,MID0001,2025/01/15,production_consumption,-17,production_run,PRUN_SID0011_MID0001_003
SMFEID0277,SID0011,MID0007,2025/01/15,production_consumption,-60,production_run,PRUN_SID0011_MID0007_003
SMFEID0278,SID0011,MID0008,2025/01/15,production_consumption,-104,production_run,PRUN_SID0011_MID0008_003
SMFEID0279,SID0011,MID0020,2025/01/15,production_consumption,-122,production_run,PRUN_SID0011_MID0020_003
SMFEID0280,SID0011,MID0025,2025/01/15,production_consumption,-19,production_run,PRUN_SID0011_MID0025_003
SMFEID0281,SID0013,MID0020,2025/01/15,production_consumption,-80,production_run,PRUN_SID0013_MID0020_003
SMFEID0282,SID0015,MID0007,2025/01/15,production_consumption,-37,production_run,PRUN_SID0015_MID0007_003
SMFEID0283,SID0015,MID0020,2025/01/15,production_consumption,-158,production_run,PRUN_SID0015_MID0020_003
SMFEID0284,SID0017,MID0001,2025/01/15,production_consumption,-13,production_run,PRUN_SID0017_MID0001_001
SMFEID0285,SID0017,MID0004,2025/01/15,production_consumption,-20,production_run,PRUN_SID0017_MID0004_001
SMFEID0286,SID0018,MID0002,2025/01/15,production_consumption,-11,production_run,PRUN_SID0018_MID0002_001
SMFEID0287,SID0018,MID0004,2025/01/15,production_consumption,-65,production_run,PRUN_SID0018_MID0004_003
SMFEID0288,SID0018,MID0007,2025/01/15,external_receipt,152,order,OID0027
SMFEID0289,SID0018,MID0007,2025/01/15,production_consumption,-13,production_run,PRUN_SID0018_MID0007_003
SMFEID0290,SID0018,MID0020,2025/01/15,production_consumption,-10,production_run,PRUN_SID0018_MID0020_003
SMFEID0291,SID0019,MID0015,2025/01/15,production_consumption,-10,production_run,PRUN_SID0019_MID0015_001
SMFEID0292,SID0019,MID0016,2025/01/15,production_consumption,-37,production_run,PRUN_SID0019_MID0016_003
SMFEID0293,SID0020,MID0003,2025/01/15,external_receipt,73,order,OID0028
SMFEID0294,SID0020,MID0017,2025/01/15,external_receipt,382,order,OID0029
SMFEID0295,SID0021,MID0001,2025/01/15,production_consumption,-8,production_run,PRUN_SID0021_MID0001_003
SMFEID0296,SID0021,MID0004,2025/01/15,production_consumption,-36,production_run,PRUN_SID0021_MID0004_003
SMFEID0297,SID0002,MID0001,2025/01/16,production_consumption,-24,production_run,PRUN_SID0002_MID0001_003
SMFEID0298,SID0002,MID0020,2025/01/16,external_receipt,361,order,OID0030
SMFEID0299,SID0002,MID0025,2025/01/16,production_consumption,-13,production_run,PRUN_SID0002_MID0025_003
SMFEID0300,SID0004,MID0007,2025/01/16,production_consumption,-60,production_run,PRUN_SID0004_MID0007_003
SMFEID0301,SID0004,MID0020,2025/01/16,production_consumption,-24,production_run,PRUN_SID0004_MID0020_003
SMFEID0302,SID0006,MID0010,2025/01/16,production_consumption,-23,production_run,PRUN_SID0006_MID0010_003
SMFEID0303,SID0006,MID0020,2025/01/16,production_consumption,-88,production_run,PRUN_SID0006_MID0020_003
SMFEID0304,SID0007,MID0017,2025/01/16,production_consumption,-9,production_run,PRUN_SID0007_MID0017_003
SMFEID0305,SID0007,MID0020,2025/01/16,production_consumption,-97,production_run,PRUN_SID0007_MID0020_003
SMFEID0306,SID0011,MID0001,2025/01/16,production_consumption,-12,production_run,PRUN_SID0011_MID0001_003
SMFEID0307,SID0011,MID0007,2025/01/16,production_consumption,-39,production_run,PRUN_SID0011_MID0007_003
SMFEID0308,SID0011,MID0008,2025/01/16,production_consumption,-167,production_run,PRUN_SID0011_MID0008_003
SMFEID0309,SID0011,MID0020,2025/01/16,production_consumption,-32,production_run,PRUN_SID0011_MID0020_003
SMFEID0310,SID0013,MID0016,2025/01/16,production_consumption,-44,production_run,PRUN_SID0013_MID0016_003
SMFEID0311,SID0013,MID0020,2025/01/16,production_consumption,-54,production_run,PRUN_SID0013_MID0020_003
SMFEID0312,SID0015,MID0007,2025/01/16,production_consumption,-149,production_run,PRUN_SID0015_MID0007_003
SMFEID0313,SID0015,MID0020,2025/01/16,production_consumption,-144,production_run,PRUN_SID0015_MID0020_003
SMFEID0314,SID0017,MID0005,2025/01/16,production_consumption,-11,production_run,PRUN_SID0017_MID0005_001
SMFEID0315,SID0018,MID0004,2025/01/16,production_consumption,-73,production_run,PRUN_SID0018_MID0004_003
SMFEID0316,SID0018,MID0007,2025/01/16,production_consumption,-19,production_run,PRUN_SID0018_MID0007_003
SMFEID0317,SID0018,MID0020,2025/01/16,production_consumption,-102,production_run,PRUN_SID0018_MID0020_003
SMFEID0318,SID0019,MID0010,2025/01/16,production_consumption,-35,production_run,PRUN_SID0019_MID0010_003
SMFEID0319,SID0019,MID0015,2025/01/16,external_receipt,61,order,OID0058
SMFEID0320,SID0019,MID0016,2025/01/16,production_consumption,-29,production_run,PRUN_SID0019_MID0016_003
SMFEID0321,SID0021,MID0001,2025/01/16,production_consumption,-15,production_run,PRUN_SID0021_MID0001_003
SMFEID0322,SID0021,MID0004,2025/01/16,production_consumption,-58,production_run,PRUN_SID0021_MID0004_003
SMFEID0323,SID0021,MID0018,2025/01/16,external_receipt,122,order,OID0031
SMFEID0324,SID0002,MID0001,2025/01/17,production_consumption,-8,production_run,PRUN_SID0002_MID0001_003
SMFEID0325,SID0002,MID0025,2025/01/17,production_consumption,-33,production_run,PRUN_SID0002_MID0025_003
SMFEID0326,SID0006,MID0010,2025/01/17,production_consumption,-12,production_run,PRUN_SID0006_MID0010_003
SMFEID0327,SID0007,MID0017,2025/01/17,production_consumption,-176,production_run,PRUN_SID0007_MID0017_003
SMFEID0328,SID0007,MID0020,2025/01/17,production_consumption,-71,production_run,PRUN_SID0007_MID0020_003
SMFEID0329,SID0008,MID0022,2025/01/17,external_receipt,142,order,OID0032
SMFEID0330,SID0008,MID0023,2025/01/17,external_receipt,73,order,OID0033
SMFEID0331,SID0011,MID0001,2025/01/17,production_consumption,-11,production_run,PRUN_SID0011_MID0001_003
SMFEID0332,SID0011,MID0008,2025/01/17,production_consumption,-2,production_run,PRUN_SID0011_MID0008_003
SMFEID0333,SID0011,MID0020,2025/01/17,production_consumption,-38,production_run,PRUN_SID0011_MID0020_003
SMFEID0334,SID0013,MID0016,2025/01/17,production_consumption,-163,production_run,PRUN_SID0013_MID0016_003
SMFEID0335,SID0013,MID0020,2025/01/17,production_consumption,-11,production_run,PRUN_SID0013_MID0020_003
SMFEID0336,SID0015,MID0007,2025/01/17,production_consumption,-141,production_run,PRUN_SID0015_MID0007_003
SMFEID0337,SID0015,MID0020,2025/01/17,production_consumption,-85,production_run,PRUN_SID0015_MID0020_003
SMFEID0338,SID0015,MID0025,2025/01/17,external_receipt,291,order,OID0034
SMFEID0339,SID0017,MID0005,2025/01/17,production_consumption,-14,production_run,PRUN_SID0017_MID0005_001
SMFEID0340,SID0018,MID0007,2025/01/17,production_consumption,-23,production_run,PRUN_SID0018_MID0007_003
SMFEID0341,SID0018,MID0020,2025/01/17,production_consumption,-142,production_run,PRUN_SID0018_MID0020_003
SMFEID0342,SID0019,MID0010,2025/01/17,production_consumption,-67,production_run,PRUN_SID0019_MID0010_003
SMFEID0343,SID0019,MID0016,2025/01/17,production_consumption,-35,production_run,PRUN_SID0019_MID0016_003
SMFEID0344,SID0021,MID0001,2025/01/17,production_consumption,-8,production_run,PRUN_SID0021_MID0001_003
SMFEID0345,SID0021,MID0004,2025/01/17,production_consumption,-76,production_run,PRUN_SID0021_MID0004_003
SMFEID0346,SID0007,MID0017,2025/01/18,external_receipt,897,order,OID0059
SMFEID0347,SID0011,MID0008,2025/01/18,external_receipt,1152,order,OID0035
SMFEID0348,SID0013,MID0020,2025/01/18,external_receipt,364,order,OID0060
SMFEID0349,SID0018,MID0002,2025/01/18,external_receipt,101,order,OID0036
SMFEID0350,SID0004,MID0020,2025/01/19,external_receipt,162,order,OID0061
SMFEID0351,SID0017,MID0001,2025/01/19,external_receipt,228,order,OID0037
SMFEID0352,SID0017,MID0004,2025/01/19,external_receipt,485,order,OID0038
SMFEID0353,SID0019,MID0010,2025/01/19,external_receipt,495,order,OID0039
SMFEID0354,SID0019,MID0015,2025/01/19,external_receipt,61,order,OID0062
SMFEID0355,SID0020,MID0014,2025/01/19,external_receipt,219,order,OID0040
SMFEID0356,SID0002,MID0001,2025/01/20,production_consumption,-26,production_run,PRUN_SID0002_MID0001_004
SMFEID0357,SID0004,MID0007,2025/01/20,production_consumption,-15,production_run,PRUN_SID0004_MID0007_004
SMFEID0358,SID0004,MID0020,2025/01/20,production_consumption,-23,production_run,PRUN_SID0004_MID0020_004
SMFEID0359,SID0006,MID0010,2025/01/20,production_consumption,-31,production_run,PRUN_SID0006_MID0010_004
SMFEID0360,SID0007,MID0020,2025/01/20,production_consumption,-55,production_run,PRUN_SID0007_MID0020_004
SMFEID0361,SID0011,MID0008,2025/01/20,production_consumption,-6,production_run,PRUN_SID0011_MID0008_004
SMFEID0362,SID0013,MID0016,2025/01/20,production_consumption,-21,production_run,PRUN_SID0013_MID0016_004
SMFEID0363,SID0015,MID0007,2025/01/20,production_consumption,-210,production_run,PRUN_SID0015_MID0007_004
SMFEID0364,SID0015,MID0020,2025/01/20,production_consumption,-114,production_run,PRUN_SID0015_MID0020_004
SMFEID0365,SID0017,MID0005,2025/01/20,production_consumption,-4,production_run,PRUN_SID0017_MID0005_001
SMFEID0366,SID0018,MID0007,2025/01/20,production_consumption,-43,production_run,PRUN_SID0018_MID0007_004
SMFEID0367,SID0019,MID0010,2025/01/20,production_consumption,-12,production_run,PRUN_SID0019_MID0010_004
SMFEID0368,SID0019,MID0013,2025/01/20,external_receipt,71,order,OID0063
SMFEID0369,SID0019,MID0016,2025/01/20,production_consumption,-37,production_run,PRUN_SID0019_MID0016_004
SMFEID0370,SID0021,MID0001,2025/01/20,production_consumption,-44,production_run,PRUN_SID0021_MID0001_004
SMFEID0371,SID0021,MID0004,2025/01/20,external_receipt,177,order,OID0076
SMFEID0372,SID0002,MID0001,2025/01/21,production_consumption,-10,production_run,PRUN_SID0002_MID0001_004
SMFEID0373,SID0002,MID0025,2025/01/21,production_consumption,-3,production_run,PRUN_SID0002_MID0025_004
SMFEID0374,SID0004,MID0007,2025/01/21,production_consumption,-56,production_run,PRUN_SID0004_MID0007_004
SMFEID0375,SID0004,MID0020,2025/01/21,production_consumption,-74,production_run,PRUN_SID0004_MID0020_004
SMFEID0376,SID0006,MID0010,2025/01/21,production_consumption,-23,production_run,PRUN_SID0006_MID0010_004
SMFEID0377,SID0006,MID0020,2025/01/21,production_consumption,-58,production_run,PRUN_SID0006_MID0020_004
SMFEID0378,SID0007,MID0017,2025/01/21,production_consumption,-146,production_run,PRUN_SID0007_MID0017_004
SMFEID0379,SID0007,MID0020,2025/01/21,external_receipt,608,order,OID0055
SMFEID0380,SID0007,MID0020,2025/01/21,production_consumption,-109,production_run,PRUN_SID0007_MID0020_004
SMFEID0381,SID0008,MID0012,2025/01/21,external_receipt,26,order,OID0041
SMFEID0382,SID0011,MID0001,2025/01/21,production_consumption,-37,production_run,PRUN_SID0011_MID0001_004
SMFEID0383,SID0011,MID0007,2025/01/21,production_consumption,-130,production_run,PRUN_SID0011_MID0007_004
SMFEID0384,SID0011,MID0008,2025/01/21,production_consumption,-95,production_run,PRUN_SID0011_MID0008_004
SMFEID0385,SID0013,MID0016,2025/01/21,production_consumption,-54,production_run,PRUN_SID0013_MID0016_004
SMFEID0386,SID0015,MID0007,2025/01/21,production_consumption,-266,production_run,PRUN_SID0015_MID0007_004
SMFEID0387,SID0015,MID0020,2025/01/21,production_consumption,-342,production_run,PRUN_SID0015_MID0020_004
SMFEID0388,SID0017,MID0005,2025/01/21,production_consumption,-14,production_run,PRUN_SID0017_MID0005_001
SMFEID0389,SID0018,MID0004,2025/01/21,external_receipt,2037,order,OID0042
SMFEID0390,SID0018,MID0007,2025/01/21,production_consumption,-42,production_run,PRUN_SID0018_MID0007_004
SMFEID0391,SID0019,MID0010,2025/01/21,production_consumption,-27,production_run,PRUN_SID0019_MID0010_004
SMFEID0392,SID0019,MID0016,2025/01/21,production_consumption,-8,production_run,PRUN_SID0019_MID0016_004
SMFEID0393,SID0020,MID0003,2025/01/21,production_consumption,-16,production_run,PRUN_SID0020_MID0003_001
SMFEID0394,SID0021,MID0001,2025/01/21,production_consumption,-12,production_run,PRUN_SID0021_MID0001_004
SMFEID0395,SID0021,MID0004,2025/01/21,production_consumption,-79,production_run,PRUN_SID0021_MID0004_004
SMFEID0396,SID0021,MID0005,2025/01/21,external_receipt,253,order,OID0052
SMFEID0397,SID0002,MID0001,2025/01/22,production_consumption,-32,production_run,PRUN_SID0002_MID0001_004
SMFEID0398,SID0002,MID0020,2025/01/22,production_consumption,-5,production_run,PRUN_SID0002_MID0020_002
SMFEID0399,SID0002,MID0025,2025/01/22,production_consumption,-31,production_run,PRUN_SID0002_MID0025_004
SMFEID0400,SID0004,MID0007,2025/01/22,production_consumption,-46,production_run,PRUN_SID0004_MID0007_004
SMFEID0401,SID0006,MID0010,2025/01/22,external_receipt,172,order,OID0066
SMFEID0402,SID0006,MID0010,2025/01/22,production_consumption,-10,production_run,PRUN_SID0006_MID0010_004
SMFEID0403,SID0006,MID0020,2025/01/22,production_consumption,-53,production_run,PRUN_SID0006_MID0020_004
SMFEID0404,SID0007,MID0017,2025/01/22,production_consumption,-259,production_run,PRUN_SID0007_MID0017_004
SMFEID0405,SID0007,MID0020,2025/01/22,production_consumption,-131,production_run,PRUN_SID0007_MID0020_004
SMFEID0406,SID0011,MID0001,2025/01/22,production_consumption,-38,production_run,PRUN_SID0011_MID0001_004
SMFEID0407,SID0011,MID0007,2025/01/22,production_consumption,-11,production_run,PRUN_SID0011_MID0007_004
SMFEID0408,SID0011,MID0008,2025/01/22,production_consumption,-25,production_run,PRUN_SID0011_MID0008_004
SMFEID0409,SID0011,MID0020,2025/01/22,production_consumption,-125,production_run,PRUN_SID0011_MID0020_004
SMFEID0410,SID0011,MID0025,2025/01/22,production_consumption,-9,production_run,PRUN_SID0011_MID0025_004
SMFEID0411,SID0013,MID0016,2025/01/22,production_consumption,-34,production_run,PRUN_SID0013_MID0016_004
SMFEID0412,SID0013,MID0020,2025/01/22,production_consumption,-40,production_run,PRUN_SID0013_MID0020_004
SMFEID0413,SID0015,MID0007,2025/01/22,production_consumption,-62,production_run,PRUN_SID0015_MID0007_004
SMFEID0414,SID0015,MID0020,2025/01/22,external_receipt,2505,order,OID0043
SMFEID0415,SID0017,MID0005,2025/01/22,production_consumption,-7,production_run,PRUN_SID0017_MID0005_001
SMFEID0416,SID0018,MID0004,2025/01/22,production_consumption,-108,production_run,PRUN_SID0018_MID0004_004
SMFEID0417,SID0018,MID0020,2025/01/22,external_receipt,2222,order,OID0044
SMFEID0418,SID0018,MID0020,2025/01/22,production_consumption,-80,production_run,PRUN_SID0018_MID0020_004
SMFEID0419,SID0019,MID0010,2025/01/22,production_consumption,-25,production_run,PRUN_SID0019_MID0010_004
SMFEID0420,SID0019,MID0016,2025/01/22,production_consumption,-39,production_run,PRUN_SID0019_MID0016_004
SMFEID0421,SID0020,MID0003,2025/01/22,production_consumption,-24,production_run,PRUN_SID0020_MID0003_001
SMFEID0422,SID0020,MID0011,2025/01/22,external_receipt,81,order,OID0045
SMFEID0423,SID0021,MID0001,2025/01/22,production_consumption,-9,production_run,PRUN_SID0021_MID0001_004
SMFEID0424,SID0021,MID0004,2025/01/22,production_consumption,-58,production_run,PRUN_SID0021_MID0004_004
SMFEID0425,SID0021,MID0018,2025/01/22,production_consumption,-24,production_run,PRUN_SID0021_MID0018_002
SMFEID0426,SID0002,MID0020,2025/01/23,production_consumption,-10,production_run,PRUN_SID0002_MID0020_002
SMFEID0427,SID0002,MID0025,2025/01/23,production_consumption,-12,production_run,PRUN_SID0002_MID0025_004
SMFEID0428,SID0004,MID0007,2025/01/23,production_consumption,-72,production_run,PRUN_SID0004_MID0007_004
SMFEID0429,SID0006,MID0010,2025/01/23,production_consumption,-14,production_run,PRUN_SID0006_MID0010_004
SMFEID0430,SID0006,MID0020,2025/01/23,production_consumption,-66,production_run,PRUN_SID0006_MID0020_004
SMFEID0431,SID0007,MID0017,2025/01/23,production_consumption,-51,production_run,PRUN_SID0007_MID0017_004
SMFEID0432,SID0007,MID0020,2025/01/23,production_consumption,-65,production_run,PRUN_SID0007_MID0020_004
SMFEID0433,SID0011,MID0001,2025/01/23,external_receipt,110,order,OID0064
SMFEID0434,SID0011,MID0008,2025/01/23,production_consumption,-71,production_run,PRUN_SID0011_MID0008_004
SMFEID0435,SID0011,MID0020,2025/01/23,production_consumption,-362,production_run,PRUN_SID0011_MID0020_004
SMFEID0436,SID0011,MID0025,2025/01/23,production_consumption,-49,production_run,PRUN_SID0011_MID0025_004
SMFEID0437,SID0013,MID0016,2025/01/23,production_consumption,-17,production_run,PRUN_SID0013_MID0016_004
SMFEID0438,SID0013,MID0020,2025/01/23,production_consumption,-185,production_run,PRUN_SID0013_MID0020_004
SMFEID0439,SID0015,MID0007,2025/01/23,external_receipt,4582,order,OID0046
SMFEID0440,SID0017,MID0005,2025/01/23,production_consumption,-10,production_run,PRUN_SID0017_MID0005_001
SMFEID0441,SID0018,MID0004,2025/01/23,production_consumption,-59,production_run,PRUN_SID0018_MID0004_004
SMFEID0442,SID0018,MID0020,2025/01/23,production_consumption,-263,production_run,PRUN_SID0018_MID0020_004
SMFEID0443,SID0018,MID0021,2025/01/23,production_consumption,-26,production_run,PRUN_SID0018_MID0021_002
SMFEID0444,SID0019,MID0010,2025/01/23,production_consumption,-29,production_run,PRUN_SID0019_MID0010_004
SMFEID0445,SID0019,MID0013,2025/01/23,production_consumption,-34,production_run,PRUN_SID0019_MID0013_002
SMFEID0446,SID0019,MID0016,2025/01/23,external_receipt,1019,order,OID0047
