Order_ID,Material_ID,Supplier_ID,Theoretical_Capacity,Purchase_Quantity,Material_Unit_Price,Order_Create_Date,Order_Delivery_Date,Promised_Delivery_Date,Defective_Quantity,Incoming_Total_Qty,Is_Qualified_Supplier,Is_Returned,Is_Delayed,Delayed_Delivery_Cost
OID0971,MID0020,SID0018,516,410,86.26,2025/11/23,2025/12/01,2025/12/05,0,410,1,0,0,0
OID0972,MID0021,SID0019,378,343,12,2025/11/23,2025/11/30,2025/12/01,0,343,1,0,0,0
OID0973,MID0005,SID0005,852,472,35.8,2025/11/24,2025/12/03,2025/12/01,1,472,1,0,1,25.06
OID0974,MID0012,SID0011,767,344,221.24,2025/11/24,2025/11/26,2025/12/01,6,344,0,0,0,0
OID0975,MID0010,SID0009,1073,387,28.19,2025/11/24,2025/12/01,2025/12/05,0,387,1,0,0,0
OID0976,MID0012,SID0011,758,606,221.24,2025/11/24,2025/12/02,2025/12/06,1,606,1,0,0,0
OID0977,MID0005,SID0005,869,552,35.8,2025/11/25,2025/11/28,2025/12/02,3,552,0,0,0,0
OID0978,MID0010,SID0009,1132,885,28.19,2025/11/25,2025/12/05,2025/12/04,3,885,0,0,1,9.87
OID0979,MID0025,SID0021,317,293,30.62,2025/11/25,2025/12/11,2025/12/08,0,293,1,0,1,32.15
OID0980,MID0016,SID0015,666,486,128.17,2025/11/25,2025/12/06,2025/12/02,1,486,1,0,1,179.44
OID0981,MID0003,SID0003,1136,592,62.12,2025/11/26,2025/12/13,2025/12/09,0,592,1,0,1,86.97
OID0982,MID0011,SID0010,890,595,29.93,2025/11/26,2025/12/05,2025/12/03,1,595,1,0,1,20.95
OID0983,MID0011,SID0010,896,323,29.93,2025/11/26,2025/11/29,2025/12/04,0,323,1,0,0,0
OID0984,MID0020,SID0018,539,272,86.26,2025/11/26,2025/12/06,2025/12/07,0,272,1,0,0,0
OID0985,MID0015,SID0014,652,597,42.91,2025/11/27,2025/12/12,2025/12/08,4,597,1,0,1,60.07
OID0986,MID0011,SID0010,924,465,29.93,2025/11/27,2025/12/13,2025/12/10,1,465,1,0,1,31.43
OID0987,MID0023,SID0021,310,147,312.55,2025/11/27,2025/12/07,2025/12/09,0,147,1,0,0,0
OID0988,MID0010,SID0009,1093,545,28.19,2025/11/27,2025/12/09,2025/12/11,13,545,1,0,0,0
OID0989,MID0012,SID0011,757,514,221.24,2025/11/28,2025/12/02,2025/12/05,0,514,1,0,0,0
OID0990,MID0016,SID0015,622,385,128.17,2025/11/28,2025/12/12,2025/12/09,1,385,1,0,1,134.58
OID0991,MID0007,SID0006,977,543,15.11,2025/11/28,2025/12/09,2025/12/08,1,543,1,0,1,5.29
OID0992,MID0012,SID0011,759,544,221.24,2025/11/28,2025/12/09,2025/12/06,2,544,1,0,1,232.3
OID0993,MID0025,SID0021,339,247,30.62,2025/11/29,2025/12/07,2025/12/09,0,247,1,0,0,0
OID0994,MID0024,SID0020,515,284,4,2025/11/29,2025/12/10,2025/12/11,1,284,1,0,0,0
OID0995,MID0014,SID0013,891,733,6,2025/11/29,2025/12/15,2025/12/11,2,733,1,0,1,8.4
OID0996,MID0011,SID0010,924,583,29.93,2025/11/29,2025/12/12,2025/12/08,2,583,1,0,1,41.9
OID0997,MID0025,SID0021,345,191,30.62,2025/11/30,2025/12/09,2025/12/13,1,191,1,0,0,0
OID0998,MID0012,SID0011,711,472,221.24,2025/11/30,2025/12/06,2025/12/08,3,472,1,0,0,0
OID0999,MID0003,SID0003,1227,734,62.12,2025/11/30,2025/12/14,2025/12/14,5,734,1,0,0,0
OID1000,MID0023,SID0021,303,209,312.55,2025/11/30,2025/12/08,2025/12/14,0,209,0,0,0,0
OID1001,MID0010,SID0009,1097,947,28.19,2025/11/30,2025/12/15,2025/12/12,0,947,0,0,1,29.6
OID1002,MID0011,SID0010,938,640,29.93,2025/12/01,2025/12/18,2025/12/14,0,640,1,0,1,41.9
OID1003,MID0003,SID0003,1135,661,62.12,2025/12/01,2025/12/11,2025/12/11,5,661,1,0,0,0
OID1004,MID0003,SID0003,1187,683,62.12,2025/12/01,2025/12/09,2025/12/13,1,683,1,0,0,0
OID1005,MID0003,SID0003,1122,461,62.12,2025/12/01,2025/12/09,2025/12/08,2,461,0,0,1,21.74
OID1006,MID0023,SID0021,303,246,312.55,2025/12/02,2025/12/14,2025/12/15,1,246,1,0,0,0
OID1007,MID0023,SID0021,345,233,312.55,2025/12/02,2025/12/05,2025/12/11,0,233,1,0,0,0
OID1008,MID0020,SID0018,507,293,86.26,2025/12/02,2025/12/04,2025/12/09,1,293,1,0,0,0
OID1009,MID0003,SID0003,1114,566,62.12,2025/12/02,2025/12/11,2025/12/15,1,566,1,0,0,0
OID1010,MID0020,SID0018,527,394,86.26,2025/12/03,2025/12/07,2025/12/10,1,394,1,0,0,0
OID1011,MID0003,SID0003,1210,992,62.12,2025/12/03,2025/12/13,2025/12/13,5,992,1,0,0,0
OID1012,MID0005,SID0005,827,360,35.8,2025/12/03,2025/12/09,2025/12/13,2,360,1,0,0,0
OID1013,MID0012,SID0011,751,382,221.24,2025/12/03,2025/12/08,2025/12/12,0,382,0,0,0,0
OID1014,MID0005,SID0005,871,344,35.8,2025/12/04,2025/12/08,2025/12/12,3,344,1,0,0,0
OID1015,MID0015,SID0014,658,314,42.91,2025/12/04,2025/12/13,2025/12/11,1,314,0,0,1,30.04
OID1016,MID0019,SID0001,1017,578,6.13,2025/12/04,2025/12/16,2025/12/16,0,578,1,0,0,0
OID1017,MID0025,SID0021,340,254,30.62,2025/12/04,2025/12/12,2025/12/13,1,254,0,0,0,0
OID1018,MID0005,SID0005,834,292,35.8,2025/12/05,2025/12/13,2025/12/15,2,292,1,0,0,0
OID1019,MID0005,SID0005,892,514,35.8,2025/12/05,2025/12/20,2025/12/19,2,514,1,0,1,12.53
OID1020,MID0023,SID0021,344,174,312.55,2025/12/05,2025/12/17,2025/12/17,1,174,1,0,0,0
OID1021,MID0016,SID0015,667,321,128.17,2025/12/05,2025/12/15,2025/12/17,2,321,1,0,0,0
OID1022,MID0011,SID0010,1006,658,29.93,2025/12/06,2025/12/19,2025/12/20,2,658,1,0,0,0
OID1023,MID0005,SID0005,932,511,35.8,2025/12/06,2025/12/16,2025/12/20,3,511,1,0,0,0
OID1024,MID0016,SID0015,644,267,128.17,2025/12/06,2025/12/14,2025/12/19,8,267,1,0,0,0
OID1025,MID0012,SID0011,776,587,221.24,2025/12/06,2025/12/17,2025/12/20,3,587,1,0,0,0
OID1026,MID0022,SID0020,536,356,1,2025/12/07,2025/12/17,2025/12/21,3,356,1,0,0,0
OID1027,MID0005,SID0005,806,762,35.8,2025/12/07,2025/12/12,2025/12/17,6,762,0,0,0,0
OID1028,MID0001,SID0001,1046,713,239.42,2025/12/07,2025/12/08,2025/12/14,5,713,1,0,0,0
OID1029,MID0001,SID0001,1112,551,239.42,2025/12/07,2025/12/18,2025/12/21,4,551,1,0,0,0
OID1030,MID0025,SID0021,302,227,30.62,2025/12/08,2025/12/14,2025/12/19,0,227,1,0,0,0
OID1031,MID0022,SID0020,554,198,1,2025/12/08,2025/12/15,2025/12/21,0,198,0,0,0,0
OID1032,MID0025,SID0021,334,192,30.62,2025/12/08,2025/12/19,2025/12/22,0,192,1,0,0,0
OID1033,MID0010,SID0009,1125,828,28.19,2025/12/08,2025/12/19,2025/12/17,46,0,1,1,1,19.73
OID1034,MID0010,SID0009,1120,773,28.19,2025/12/09,2025/12/20,2025/12/16,1,773,1,0,1,39.47
OID1035,MID0001,SID0001,1145,449,239.42,2025/12/09,2025/12/16,2025/12/21,0,449,1,0,0,0
OID1036,MID0025,SID0021,332,189,30.62,2025/12/09,2025/12/18,2025/12/20,1,189,1,0,0,0
OID1037,MID0011,SID0010,907,401,29.93,2025/12/09,2025/12/20,2025/12/21,1,401,1,0,0,0
OID1038,MID0009,SID0001,1144,885,6.05,2025/12/10,2025/12/14,2025/12/17,4,885,1,0,0,0
OID1039,MID0003,SID0003,1279,658,62.12,2025/12/10,2025/12/27,2025/12/23,5,658,0,0,1,86.97
OID1040,MID0016,SID0015,675,421,128.17,2025/12/10,2025/12/16,2025/12/21,49,0,1,1,0,0
OID1041,MID0023,SID0021,314,202,312.55,2025/12/10,2025/12/19,2025/12/19,0,202,1,0,0,0
OID1042,MID0008,SID0007,930,392,106.53,2025/12/10,2025/12/22,2025/12/20,0,392,0,0,1,74.57
OID1043,MID0003,SID0003,1262,588,62.12,2025/12/11,2025/12/23,2025/12/21,5,588,0,0,1,43.48
OID1044,MID0012,SID0011,780,590,221.24,2025/12/11,2025/12/21,2025/12/23,22,590,1,0,0,0
OID1045,MID0016,SID0015,611,222,128.17,2025/12/11,2025/12/13,2025/12/18,1,222,1,0,0,0
OID1046,MID0008,SID0007,843,448,106.53,2025/12/11,2025/12/17,2025/12/20,4,448,1,0,0,0
OID1047,MID0001,SID0001,1039,675,239.42,2025/12/12,2025/12/22,2025/12/20,5,675,0,0,1,167.59
OID1048,MID0016,SID0015,615,348,128.17,2025/12/12,2025/12/21,2025/12/21,2,348,1,0,0,0
OID1049,MID0010,SID0009,1004,693,28.19,2025/12/12,2025/12/24,2025/12/23,6,693,1,0,1,9.87
OID1050,MID0010,SID0009,1159,456,28.19,2025/12/12,2025/12/18,2025/12/23,2,456,1,0,0,0
OID1051,MID0003,SID0003,1283,921,62.12,2025/12/13,2025/12/21,2025/12/21,8,921,0,0,0,0
OID1052,MID0010,SID0009,1074,576,28.19,2025/12/13,2025/12/23,2025/12/21,4,576,1,0,1,19.73
OID1053,MID0021,SID0019,414,222,12,2025/12/13,2025/12/20,2025/12/26,1,222,1,0,0,0
OID1054,MID0005,SID0005,926,614,35.8,2025/12/13,2025/12/27,2025/12/27,1,614,1,0,0,0
OID1055,MID0008,SID0007,888,613,106.53,2025/12/14,2025/12/22,2025/12/28,0,613,1,0,0,0
OID1056,MID0008,SID0007,889,629,106.53,2025/12/14,2025/12/25,2025/12/27,5,629,1,0,0,0
OID1057,MID0016,SID0015,616,464,128.17,2025/12/14,2025/12/29,2025/12/26,3,464,1,0,1,134.58
OID1058,MID0003,SID0003,1227,633,62.12,2025/12/14,2025/12/26,2025/12/27,4,633,0,0,0,0
OID1059,MID0023,SID0021,329,190,312.55,2025/12/15,2025/12/25,2025/12/28,1,190,1,0,0,0
OID1060,MID0019,SID0021,314,210,6.13,2025/12/15,2025/12/21,2025/12/27,0,210,1,0,0,0
OID1061,MID0023,SID0021,314,284,312.55,2025/12/15,2025/12/24,2025/12/26,2,284,1,0,0,0
OID1062,MID0003,SID0003,1216,832,62.12,2025/12/15,2025/12/21,2025/12/22,1,832,1,0,0,0
OID1063,MID0010,SID0009,1023,548,28.19,2025/12/16,2025/12/30,2025/12/27,4,548,0,0,1,29.6
OID1064,MID0003,SID0003,1235,1000,62.12,2025/12/16,2025/12/28,2025/12/25,50,1000,1,0,1,65.23
OID1065,MID0005,SID0005,926,601,35.8,2025/12/16,2025/12/27,2025/12/28,5,601,0,0,0,0
OID1066,MID0016,SID0015,655,339,128.17,2025/12/16,2025/12/25,2025/12/26,1,339,1,0,0,0
OID1067,MID0008,SID0007,921,515,106.53,2025/12/17,2025/12/31,2025/12/29,3,515,0,0,1,74.57
OID1068,MID0016,SID0015,600,418,128.17,2025/12/17,2026/01/01,2025/12/30,1,418,1,0,1,89.72
OID1069,MID0016,SID0015,650,388,128.17,2025/12/17,2025/12/26,2025/12/27,2,388,1,0,0,0
OID1070,MID0009,SID0001,1086,459,6.05,2025/12/17,2026/01/01,2025/12/28,3,459,0,0,1,8.47
OID1071,MID0016,SID0015,634,244,128.17,2025/12/18,2025/12/27,2025/12/25,2,244,1,0,1,89.72
OID1072,MID0020,SID0018,491,411,86.26,2025/12/18,2026/01/01,2026/01/01,3,411,1,0,0,0
OID1073,MID0020,SID0018,491,330,86.26,2025/12/18,2025/12/27,2025/12/25,2,330,1,0,1,60.38
OID1074,MID0008,SID0007,806,331,106.53,2025/12/18,2025/12/22,2025/12/26,1,331,1,0,0,0
OID1075,MID0003,SID0003,1190,748,62.12,2025/12/19,2026/01/01,2025/12/29,0,748,1,0,1,65.23
OID1076,MID0015,SID0014,716,299,42.91,2025/12/19,2025/12/24,2025/12/30,0,299,1,0,0,0
OID1077,MID0020,SID0018,547,225,86.26,2025/12/19,2025/12/29,2026/01/01,10,225,1,0,0,0
OID1078,MID0020,SID0018,513,264,86.26,2025/12/19,2026/01/01,2025/12/31,2,264,1,0,1,30.19
OID1079,MID0008,SID0007,896,525,106.53,2025/12/19,2026/01/03,2026/01/01,4,525,1,0,1,74.57
OID1080,MID0003,SID0003,1160,770,62.12,2025/12/20,2026/01/04,2026/01/03,0,770,1,0,1,21.74
OID1081,MID0012,SID0011,753,564,221.24,2025/12/20,2026/01/01,2026/01/01,2,564,1,0,0,0
OID1082,MID0003,SID0003,1147,648,62.12,2025/12/20,2025/12/29,2025/12/30,5,648,1,0,0,0
OID1083,MID0012,SID0011,740,399,221.24,2025/12/20,2025/12/30,2026/01/03,3,399,1,0,0,0
OID1084,MID0007,SID0006,853,364,15.11,2025/12/21,2026/01/03,2026/01/04,3,364,1,0,0,0
OID1085,MID0011,SID0010,915,359,29.93,2025/12/21,2026/01/02,2025/12/30,25,0,0,1,1,31.43
OID1086,MID0011,SID0010,940,546,29.93,2025/12/21,2026/01/02,2026/01/01,4,546,1,0,1,10.48
OID1087,MID0001,SID0001,1154,657,239.42,2025/12/21,2025/12/27,2025/12/31,3,657,1,0,0,0
OID1088,MID0005,SID0005,932,804,35.8,2025/12/22,2026/01/07,2026/01/04,0,804,1,0,1,37.59
OID1089,MID0016,SID0015,610,388,128.17,2025/12/22,2026/01/02,2025/12/29,3,388,1,0,1,179.44
OID1090,MID0003,SID0003,1252,747,62.12,2025/12/22,2025/12/27,2026/01/01,1,747,1,0,0,0
OID1091,MID0012,SID0011,725,625,221.24,2025/12/22,2025/12/31,2026/01/02,25,625,1,0,0,0
OID1092,MID0002,SID0002,1408,715,13,2025/12/23,2026/01/03,2026/01/04,2,715,1,0,0,0
OID1093,MID0010,SID0009,1113,565,28.19,2025/12/23,2026/01/02,2026/01/06,4,565,1,0,0,0
OID1094,MID0003,SID0003,1281,859,62.12,2025/12/23,2026/01/04,2026/01/02,6,859,1,0,1,43.48
OID1095,MID0001,SID0001,1089,782,239.42,2025/12/23,2026/01/02,2026/01/04,0,782,1,0,0,0
OID1096,MID0015,SID0014,710,300,42.91,2025/12/24,2026/01/03,2026/01/02,2,300,1,0,1,15.02
OID1097,MID0010,SID0009,1133,629,28.19,2025/12/24,2026/01/04,2026/01/01,4,629,1,0,1,29.6
OID1098,MID0016,SID0015,614,320,128.17,2025/12/24,2026/01/05,2026/01/07,11,320,1,0,0,0
OID1099,MID0010,SID0009,1077,589,28.19,2025/12/24,2026/01/08,2026/01/04,5,589,1,0,1,39.47
OID1100,MID0003,SID0003,1270,742,62.12,2025/12/25,2026/01/05,2026/01/02,3,742,1,0,1,65.23
OID1101,MID0020,SID0018,503,266,86.26,2025/12/25,2026/01/08,2026/01/04,21,0,0,1,1,120.76
OID1102,MID0008,SID0007,837,483,106.53,2025/12/25,2025/12/29,2026/01/01,2,483,0,0,0,0
OID1103,MID0015,SID0014,674,431,42.91,2025/12/25,2026/01/02,2026/01/06,34,0,1,1,0,0
OID1104,MID0020,SID0018,503,193,86.26,2025/12/26,2026/01/06,2026/01/07,0,193,1,0,0,0
OID1105,MID0007,SID0006,902,357,15.11,2025/12/26,2026/01/04,2026/01/06,2,357,0,0,0,0
OID1106,MID0012,SID0011,718,271,221.24,2025/12/26,2026/01/08,2026/01/08,2,271,1,0,0,0
OID1107,MID0020,SID0018,535,329,86.26,2025/12/26,2026/01/10,2026/01/06,2,329,0,0,1,120.76
OID1108,MID0025,SID0021,341,162,30.62,2025/12/27,2026/01/03,2026/01/06,1,162,0,0,0,0
OID1109,MID0003,SID0003,1289,968,62.12,2025/12/27,2026/01/02,2026/01/08,50,0,1,1,0,0
OID1110,MID0016,SID0015,641,339,128.17,2025/12/27,2026/01/02,2026/01/07,2,339,1,0,0,0
OID1111,MID0020,SID0018,490,196,86.26,2025/12/27,2026/01/06,2026/01/10,1,196,1,0,0,0
OID1112,MID0008,SID0007,831,489,106.53,2025/12/28,2025/12/31,2026/01/05,2,489,0,0,0,0
OID1113,MID0023,SID0021,328,185,312.55,2025/12/28,2026/01/07,2026/01/09,0,185,1,0,0,0
OID1114,MID0003,SID0003,1159,527,62.12,2025/12/28,2026/01/09,2026/01/09,25,527,1,0,0,0
OID1115,MID0003,SID0003,1281,456,62.12,2025/12/28,2026/01/08,2026/01/05,4,456,1,0,1,65.23
OID1116,MID0008,SID0007,856,356,106.53,2025/12/28,2026/01/05,2026/01/06,1,356,1,0,0,0
OID1117,MID0003,SID0003,1197,637,62.12,2025/12/29,2026/01/09,2026/01/11,4,637,1,0,0,0
OID1118,MID0015,SID0014,706,293,42.91,2025/12/29,2026/01/04,2026/01/07,1,293,1,0,0,0
OID1119,MID0008,SID0007,942,334,106.53,2025/12/29,2026/01/09,2026/01/10,6,334,1,0,0,0
OID1120,MID0009,SID0001,1167,698,6.05,2025/12/29,2026/01/09,2026/01/11,4,698,1,0,0,0
OID1121,MID0010,SID0009,1014,698,28.19,2025/12/30,2026/01/05,2026/01/06,6,698,0,0,0,0
OID1122,MID0012,SID0011,777,307,221.24,2025/12/30,2026/01/03,2026/01/08,0,307,0,0,0,0
OID1123,MID0008,SID0007,936,460,106.53,2025/12/30,2026/01/17,2026/01/13,16,460,1,0,1,149.14
OID1124,MID0008,SID0007,886,522,106.53,2025/12/30,2026/01/06,2026/01/09,12,522,1,0,0,0
OID1125,MID0003,SID0003,1215,711,62.12,2025/12/31,2026/01/05,2026/01/07,2,711,1,0,0,0
OID1126,MID0011,SID0010,1011,453,29.93,2025/12/31,2026/01/12,2026/01/12,0,453,1,0,0,0
OID1127,MID0003,SID0003,1152,495,62.12,2025/12/31,2026/01/05,2026/01/07,3,495,0,0,0,0
OID1128,MID0005,SID0005,893,687,35.8,2025/12/31,2026/01/03,2026/01/07,1,687,1,0,0,0
OID1129,MID0010,SID0009,1050,593,28.19,2026/01/01,2026/01/11,2026/01/12,1,593,1,0,0,0
OID1130,MID0004,SID0004,1423,607,2,2026/01/01,2026/01/15,2026/01/12,0,607,1,0,1,2.1
OID1131,MID0003,SID0003,1200,989,62.12,2026/01/01,2026/01/18,2026/01/15,2,989,0,0,1,65.23
OID1132,MID0007,SID0006,953,414,15.11,2026/01/01,2026/01/08,2026/01/09,1,414,1,0,0,0
OID1133,MID0016,SID0015,607,227,128.17,2026/01/02,2026/01/17,2026/01/14,0,227,1,0,1,134.58
OID1134,MID0005,SID0005,814,339,35.8,2026/01/02,2026/01/13,2026/01/15,0,339,1,0,0,0
OID1135,MID0014,SID0013,876,364,6,2026/01/02,2026/01/19,2026/01/15,1,364,1,0,1,8.4
OID1136,MID0003,SID0003,1199,987,62.12,2026/01/02,2026/01/10,2026/01/11,3,987,1,0,0,0
OID1137,MID0007,SID0006,948,552,15.11,2026/01/03,2026/01/17,2026/01/13,1,552,1,0,1,21.15
OID1138,MID0010,SID0009,1069,677,28.19,2026/01/03,2026/01/13,2026/01/14,6,677,0,0,0,0
OID1139,MID0012,SID0011,775,303,221.24,2026/01/03,2026/01/12,2026/01/14,1,303,0,0,0,0
OID1140,MID0025,SID0021,334,164,30.62,2026/01/03,2026/01/11,2026/01/12,3,164,1,0,0,0
OID1141,MID0003,SID0003,1259,669,62.12,2026/01/04,2026/01/15,2026/01/15,2,669,1,0,0,0
OID1142,MID0010,SID0009,1138,461,28.19,2026/01/04,2026/01/08,2026/01/13,0,461,1,0,0,0
OID1143,MID0023,SID0021,344,279,312.55,2026/01/04,2026/01/13,2026/01/17,2,279,1,0,0,0
OID1144,MID0005,SID0005,827,549,35.8,2026/01/04,2026/01/13,2026/01/15,1,549,1,0,0,0
OID1145,MID0011,SID0010,971,345,29.93,2026/01/05,2026/01/16,2026/01/14,0,345,1,0,1,20.95
OID1146,MID0016,SID0015,598,260,128.17,2026/01/05,2026/01/23,2026/01/19,2,260,1,0,1,179.44
OID1147,MID0003,SID0003,1265,956,62.12,2026/01/05,2026/01/10,2026/01/16,7,956,1,0,0,0
OID1148,MID0005,SID0005,870,395,35.8,2026/01/05,2026/01/18,2026/01/16,2,395,1,0,1,25.06
OID1149,MID0008,SID0007,887,610,106.53,2026/01/06,2026/01/17,2026/01/17,0,610,1,0,0,0
OID1150,MID0008,SID0007,841,457,106.53,2026/01/06,2026/01/20,2026/01/16,4,457,1,0,1,149.14
OID1151,MID0018,SID0017,564,258,4,2026/01/06,2026/01/15,2026/01/18,2,258,1,0,0,0
OID1152,MID0003,SID0003,1148,847,62.12,2026/01/06,2026/01/19,2026/01/15,7,847,1,0,1,86.97
OID1153,MID0016,SID0015,601,349,128.17,2026/01/07,2026/01/15,2026/01/17,0,349,1,0,0,0
OID1154,MID0001,SID0001,1093,445,239.42,2026/01/07,2026/01/18,2026/01/20,17,445,1,0,0,0
OID1155,MID0010,SID0009,1123,468,28.19,2026/01/07,2026/01/12,2026/01/17,4,468,1,0,0,0
OID1156,MID0010,SID0009,1099,614,28.19,2026/01/07,2026/01/14,2026/01/19,5,614,1,0,0,0
OID1157,MID0001,SID0001,1034,605,239.42,2026/01/07,2026/01/08,2026/01/14,13,605,1,0,0,0
OID1158,MID0001,SID0001,1142,400,239.42,2026/01/08,2026/01/15,2026/01/18,3,400,1,0,0,0
OID1159,MID0010,SID0009,995,672,28.19,2026/01/08,2026/01/23,2026/01/20,2,672,1,0,1,29.6
OID1160,MID0002,SID0002,1346,680,13,2026/01/08,2026/01/11,2026/01/15,3,680,1,0,0,0
OID1161,MID0023,SID0021,318,158,312.55,2026/01/08,2026/01/10,2026/01/16,0,158,0,0,0,0
OID1162,MID0008,SID0007,910,379,106.53,2026/01/09,2026/01/20,2026/01/20,1,379,1,0,0,0
OID1163,MID0005,SID0005,819,617,35.8,2026/01/09,2026/01/18,2026/01/23,0,617,0,0,0,0
OID1164,MID0012,SID0011,797,637,221.24,2026/01/09,2026/01/20,2026/01/20,3,637,0,0,0,0
OID1165,MID0005,SID0005,836,296,35.8,2026/01/09,2026/01/16,2026/01/19,0,296,1,0,0,0
OID1166,MID0003,SID0003,1192,537,62.12,2026/01/10,2026/01/19,2026/01/19,0,537,0,0,0,0
OID1167,MID0012,SID0011,693,526,221.24,2026/01/10,2026/01/13,2026/01/18,4,526,0,0,0,0
OID1168,MID0025,SID0021,304,125,30.62,2026/01/10,2026/01/26,2026/01/23,0,125,1,0,1,32.15
OID1169,MID0015,SID0014,684,291,42.91,2026/01/10,2026/01/16,2026/01/22,0,291,1,0,0,0
OID1170,MID0003,SID0003,1230,456,62.12,2026/01/11,2026/01/20,2026/01/20,4,456,1,0,0,0
OID1171,MID0025,SID0021,329,146,30.62,2026/01/11,2026/01/12,2026/01/18,1,146,1,0,0,0
OID1172,MID0023,SID0021,353,219,312.55,2026/01/11,2026/01/23,2026/01/25,1,219,1,0,0,0
OID1173,MID0005,SID0005,903,693,35.8,2026/01/11,2026/01/29,2026/01/25,0,693,1,0,1,50.12
OID1174,MID0015,SID0014,712,306,42.91,2026/01/12,2026/01/27,2026/01/24,2,306,0,0,1,45.06
OID1175,MID0003,SID0003,1241,465,62.12,2026/01/12,2026/01/17,2026/01/23,0,465,1,0,0,0
OID1176,MID0024,SID0020,564,207,4,2026/01/12,2026/01/27,2026/01/24,1,207,1,0,1,4.2
OID1177,MID0003,SID0003,1118,653,62.12,2026/01/12,2026/01/16,2026/01/19,12,653,0,0,0,0
OID1178,MID0005,SID0005,874,361,35.8,2026/01/13,2026/01/23,2026/01/22,1,361,0,0,1,12.53
OID1179,MID0003,SID0003,1239,699,62.12,2026/01/13,2026/01/19,2026/01/25,6,699,1,0,0,0
OID1180,MID0003,SID0003,1224,772,62.12,2026/01/13,2026/01/23,2026/01/26,2,772,1,0,0,0
OID1181,MID0010,SID0009,1098,431,28.19,2026/01/13,2026/01/26,2026/01/25,0,431,1,0,1,9.87
OID1182,MID0011,SID0010,916,467,29.93,2026/01/14,2026/01/24,2026/01/25,4,467,1,0,0,0
OID1183,MID0004,SID0004,1500,608,2,2026/01/14,2026/01/26,2026/01/22,3,608,1,0,1,2.8
OID1184,MID0023,SID0021,305,160,312.55,2026/01/14,2026/01/22,2026/01/22,1,160,1,0,0,0
OID1185,MID0008,SID0007,816,717,106.53,2026/01/14,2026/01/29,2026/01/26,1,717,1,0,1,111.86
OID1186,MID0025,SID0021,348,162,30.62,2026/01/15,2026/01/27,2026/01/29,1,162,1,0,0,0
OID1187,MID0005,SID0005,840,478,35.8,2026/01/15,2026/01/28,2026/01/27,0,478,0,0,1,12.53
OID1188,MID0003,SID0003,1188,739,62.12,2026/01/15,2026/01/26,2026/01/22,2,739,1,0,1,86.97
OID1189,MID0020,SID0018,487,200,86.26,2026/01/15,2026/02/01,2026/01/28,1,200,0,0,1,120.76
OID1190,MID0001,SID0001,1093,587,239.42,2026/01/16,2026/01/21,2026/01/27,39,0,0,1,0,0
OID1191,MID0008,SID0007,860,422,106.53,2026/01/16,2026/01/23,2026/01/26,2,422,1,0,0,0
OID1192,MID0025,SID0021,342,197,30.62,2026/01/16,2026/01/27,2026/01/23,1,197,1,0,1,42.87
OID1193,MID0001,SID0001,1091,858,239.42,2026/01/16,2026/01/26,2026/01/23,45,0,1,1,1,251.39
OID1194,MID0015,SID0014,727,515,42.91,2026/01/16,2026/01/29,2026/01/28,6,515,1,0,1,15.02
OID1195,MID0015,SID0014,740,387,42.91,2026/01/17,2026/02/02,2026/01/29,3,387,1,0,1,60.07
OID1196,MID0010,SID0009,1088,452,28.19,2026/01/17,2026/01/29,2026/01/27,2,452,1,0,1,19.73
OID1197,MID0019,SID0021,315,147,6.13,2026/01/17,2026/01/24,2026/01/25,1,147,0,0,0,0
OID1198,MID0003,SID0003,1224,965,62.12,2026/01/17,2026/02/02,2026/01/29,8,965,1,0,1,86.97
OID1199,MID0003,SID0003,1247,510,62.12,2026/01/18,2026/01/29,2026/01/27,21,510,0,0,1,43.48
OID1200,MID0005,SID0005,904,329,35.8,2026/01/18,2026/01/28,2026/01/30,0,329,1,0,0,0
OID1201,MID0021,SID0019,425,260,12,2026/01/18,2026/01/28,2026/01/30,0,260,1,0,0,0
OID1202,MID0023,SID0021,311,239,312.55,2026/01/18,2026/01/29,2026/01/27,1,239,1,0,1,218.78
OID1203,MID0010,SID0009,1002,495,28.19,2026/01/19,2026/01/30,2026/01/30,1,495,1,0,0,0
OID1204,MID0008,SID0007,871,455,106.53,2026/01/19,2026/02/02,2026/01/30,7,455,0,0,1,111.86
OID1205,MID0016,SID0015,587,299,128.17,2026/01/19,2026/02/02,2026/02/01,12,299,1,0,1,44.86
OID1206,MID0008,SID0007,834,635,106.53,2026/01/19,2026/01/27,2026/01/31,2,635,1,0,0,0
OID1207,MID0019,SID0021,349,262,6.13,2026/01/20,2026/01/22,2026/01/27,18,0,0,1,0,0
OID1208,MID0003,SID0003,1281,514,62.12,2026/01/20,2026/01/26,2026/02/01,3,514,1,0,0,0
OID1209,MID0011,SID0010,957,666,29.93,2026/01/20,2026/01/28,2026/01/30,1,666,1,0,0,0
OID1210,MID0012,SID0011,691,243,221.24,2026/01/20,2026/01/31,2026/02/01,24,0,1,1,0,0
OID1211,MID0023,SID0021,329,211,312.55,2026/01/21,2026/01/27,2026/01/31,4,211,1,0,0,0
OID1212,MID0012,SID0011,707,513,221.24,2026/01/21,2026/02/07,2026/02/04,31,0,1,1,1,232.3
OID1213,MID0015,SID0014,684,547,42.91,2026/01/21,2026/01/23,2026/01/28,3,547,1,0,0,0
